"id_product";"product";"Id_lang"
36;"1 liter OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e M) (Magenta)";3
37;"1 liter OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e Y) (Yellow)";3
38;"1 liter OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 G) (Green)";3
39;"1 liter OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 R) (Red)";3
40;"1 liter OCP Canon BJ S100, BJC-2000 (BCI-21, BC-20, BX-20) (Black)";3
41;"1 liter OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Cyan)";3
42;"1 liter OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Magenta)";3
43;"1 liter OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Yellow)";3
44;"1 liter OCP Canon BJC-50/55/70/80/85 (BCI-11 Black) (Black)";3
45;"1 liter OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Cyan)";3
46;"1 liter OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Magenta)";3
47;"1 liter OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Yellow)";3
48;"1 liter OCP Canon BJC-8200 Photo (BCI-6 Bk) (Black)";3
49;"1 liter OCP Canon BJC-8200 Photo (BCI-6 C) (Cyan)";3
50;"1 liter OCP Canon BJC-8200 Photo (BCI-6 M) (Magenta)";3
51;"1 liter OCP Canon BJC-8200 Photo (BCI-6 PC) (Light Cyan)";3
52;"1 liter OCP Canon BJC-8200 Photo (BCI-6 PM) (Light Magenta)";3
53;"1 liter OCP Canon BJC-8200 Photo (BCI-6 Y) (Yellow)";3
54;"1 liter OCP Canon BJC-6000 Photo (BCI-3e PBK) (Photo Black)";3
55;"1 liter OCP Canon BJC-6000 Photo (BCI-3e PC) (Light Cyan)";3
56;"1 liter OCP Canon BJC-6000 Photo (BCI-3e PM) (Light Magenta)";3
57;"1 liter OCP Canon BJC-150, BJC-200, BJC-1000 (BC-01/BC-02/BX-3) (Black)";3
58;"1 liter OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Cyan)";3
59;"1 liter OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Magenta)";3
60;"1 liter OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Yellow)";3
61;"1 liter OCP Canon BJC-600 Serie (BJI-201 Bk) (Black)";3
62;"1 liter OCP Canon BJC-600 Serie (BJI-201 C) (Cyan)";3
63;"1 liter OCP Canon BJC-600 Serie (BJI-201 M) (Magenta)";3
64;"1 liter OCP Canon BJC-600 Serie (BJI-201 Y) (Yellow)";3
65;"1 liter OCP Canon iP2200 er Serie (PG-40/50) (Black)";3
66;"1 liter OCP Canon iP2200 er Serie (CL-41/51) (Cyan)";3
67;"1 liter OCP Canon iP2200 er Serie (CL-41/51) (Magenta)";3
68;"1 liter OCP Canon iP2200 er Serie (CL-41/51) (Yellow)";3
69;"1 liter OCP Canon iP4200 er Serie (PGI-5BK) (Black Pigment)";3
70;"1 liter OCP Canon iP4200 er Serie (CLI -8BK) (Black DYE)";3
71;"1 liter OCP Canon iP4200 er Serie (CLI-8C) (Cyan)";3
72;"1 liter OCP Canon iP4200 er Serie (CLI-8M) (Magenta)";3
73;"1 liter OCP Canon iP4200 er Serie (CLI-8Y) (Yellow)";3
74;"1 liter OCP Canon Pixma iP3600/iP4600 (CLI-521BK/CLI-526BK) (Black DYE)";3
75;"1 liter OCP Canon Pixma iP3600/iP4600 (CLI-521C/CLI-526C) (Cyan)";3
76;"1 liter OCP Canon Pixma iP3600/iP4600 (CLI-521M/CLI-526M) (Magenta)";3
77;"1 liter OCP Canon Pixma iP3600/iP4600 (CLI-521Y /CLI-526Y) (Yellow)";3
78;"1 liter OCP Canon Pixma iP3600/iP4600 (PGI-520BK/PGI-525BK) (Black Pigment)";3
79;"1 liter OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PC) (Light Cyan)";3
80;"1 liter OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PM) (Light Magenta)";3
81;"1 liter OCP Canon Pixma MP 980/MP 990 (CLI-521/CLI-526) (Light Grey)";3
82;"1 liter OCP Epson Stylus C64 (pigment) (T0431 T0441 T0321) (Black)";3
83;"1 liter OCP Epson Stylus C64 (pigment) (T0442 T0452 T0322 T0422) (Cyan)";3
84;"1 liter OCP Epson Stylus C64 (pigment) (T0443 T0453 T0323 T0423) (Magenta)";3
85;"1 liter OCP Epson Stylus C64 (pigment) (T0444 T0454 T0324 T0424) (Yellow)";3
86;"1 liter OCP Epson Stylus Color 400/500/600 (S020089) (Cyan)";3
87;"1 liter OCP Epson Stylus Color 400/500/600 (S020089) (Magenta)";3
88;"1 liter OCP Epson Stylus Color 400/500/600 (S020089) (Yellow)";3
89;"1 liter OCP Epson Stylus Color 400/500/600 (S020093) (Black)";3
90;"1 liter OCP Epson Stylus Color 440/860 & C Serie (S020187/S020189) (Black)";3
91;"1 liter OCP Epson Stylus Color 440/860 & C Serie (S020191) (Cyan)";3
92;"1 liter OCP Epson Stylus Color 440/860 & C Serie (S020191) (Magenta)";3
93;"1 liter OCP Epson Stylus Color 440/860 & C Serie (S020191) (Yellow)";3
94;"1 liter OCP Epson Stylus Color 680/685 (T017) (Black)";3
95;"1 liter OCP Epson Stylus Color 680/685 (T018) (Cyan)";3
96;"1 liter OCP Epson Stylus Color 680/685 (T018) (Magenta)";3
97;"1 liter OCP Epson Stylus Color 680/685 (T018) (Yellow)";3
98;"1 liter OCP Epson Stylus Color 880 (T019) (Black)";3
99;"1 liter OCP Epson Stylus Color 880 (T020) (Cyan)";3
100;"1 liter OCP Epson Stylus Color 880 (T020) (Magenta)";3
101;"1 liter OCP Epson Stylus Color 880 (T020) (Yellow)";3
102;"1 liter OCP Epson Stylus Color 900/980 (T003) (Black)";3
103;"1 liter OCP Epson Stylus Color 900/980 (T005) (Cyan)";3
104;"1 liter OCP Epson Stylus Color 900/980 (T005) (Magenta)";3
105;"1 liter OCP Epson Stylus Color 900/980 (T005) (Yellow)";3
106;"1 liter OCP Epson Stylus D68, D78, D88 (T0613/T0713/T1283/T1293) (Magenta)";3
107;"1 liter OCP Epson Stylus D68, D78, D88 (T0611/T0711/T1281/T1291) (Black)";3
108;"1 liter OCP Epson Stylus D68, D78, D88 (T0612/T0712/T1282/T1292) (Cyan)";3
109;"1 liter OCP Epson Stylus D68, D78, D88 (T0614/T0714/T1284/T1294) (Yellow)";3
110;"1 liter OCP Epson Stylus Photo 700/EX (S020110) (Cyan)";3
111;"1 liter OCP Epson Stylus Photo 700/EX (S020110) (Light Cyan)";3
112;"1 liter OCP Epson Stylus Photo 700/EX (S020110) (Light Magenta)";3
113;"1 liter OCP Epson Stylus Photo 700/EX (S020110) (Magenta)";3
114;"1 liter OCP Epson Stylus Photo 700/EX (S020110) (Yellow)";3
115;"1 liter OCP Epson Stylus Photo 750/1200 (S020193/T001) (Cyan)";3
116;"1 liter OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Cyan)";3
117;"1 liter OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Magenta)";3
118;"1 liter OCP Epson Stylus Photo 750/1200 (S020193/T001) (Magenta)";3
119;"1 liter OCP Epson Stylus Photo 750/1200 (S020193/T001) (Yellow)";3
120;"1 liter OCP Epson Stylus Photo 790/1290 (T007/T10/T026) (Black)";3
121;"1 liter OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Cyan)";3
122;"1 liter OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Cyan)";3
123;"1 liter OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Magenta)";3
124;"1 liter OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Magenta)";3
125;"1 liter OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Yellow)";3
126;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0540) (Optimizer)";3
127;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0541) (Photo Black)";3
128;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0542) (Cyan)";3
129;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0543) (Magenta)";3
130;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0544) (Yellow)";3
131;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0547) (Red)";3
132;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0548) (Matt Black)";3
133;"1 liter OCP Epson Stylus Photo R 800/R1800 (pigment) (T0549) (Violett)";3
134;"1 liter OCP Epson Stylus Photo RX 700 (T5592) (Cyan)";3
135;"1 liter OCP Epson Stylus Photo RX 700 (T5593) (Magenta)";3
136;"1 liter OCP Epson Stylus Photo RX 700 (T5594) (Yellow)";3
137;"1 liter OCP Epson Stylus Photo RX 700 (T5595) (Light Cyan)";3
138;"1 liter OCP Epson Stylus Photo RX 700 (T5596) (Light Magenta)";3
139;"1 liter OCP HP 2000 (10/11) (Yellow)";3
140;"1 liter OCP HP 2000 (10/11) (Black)";3
141;"1 liter OCP HP 2000 (10/11) (Cyan)";3
142;"1 liter OCP HP 2000 (10/11) (Magenta)";3
143;"1 liter OCP HP 300/400/500 Serie (25) (Cyan)";3
144;"1 liter OCP HP 300/400/500 Serie (25) (Magenta)";3
145;"1 liter OCP HP 300/400/500 Serie (25) (Yellow)";3
146;"1 liter OCP HP 300/400/500 Serie (26/33) (Black)";3
147;"1 liter OCP HP 5550 Serie (21/27/56) (Black)";3
148;"1 liter OCP HP 5550 Serie (22/28/57) (Cyan)";3
149;"1 liter OCP HP 5550 Serie (22/28/57) (Magenta)";3
150;"1 liter OCP HP 5550 Serie (22/28/57) (Yellow)";3
151;"1 liter OCP HP 5550 Serie Photo (58) (Light Cyan)";3
152;"1 liter OCP HP 5550 Serie Photo (58) (Light Magenta)";3
153;"1 liter OCP HP 5550 Serie Photo (58) (Photo Black)";3
154;"1 liter OCP HP 5740 (338/339) (Black)";3
155;"1 liter OCP HP 5740 (343/344) (Cyan)";3
156;"1 liter OCP HP 5740 (343/344) (Magenta)";3
157;"1 liter OCP HP 5740 (343/344) (Yellow)";3
158;"1 liter OCP HP 5740 (344/344) (Light Cyan)";3
159;"1 liter OCP HP 5740 (345/344) (Light Magenta)";3
160;"1 liter OCP HP 5740 (346/344) (Photo Black)";3
161;"1 liter OCP HP 600 Serie (20/29) (Black)";3
162;"1 liter OCP HP 600 Serie (49) (Cyan)";3
163;"1 liter OCP HP 600 Serie (49) (Magenta)";3
164;"1 liter OCP HP 600 Serie (49) (Yellow)";3
165;"1 liter OCP HP 700/1200 Serie (15/45) (Black)";3
166;"1 liter OCP HP 700/1200 Serie (17/23/41/78) (Cyan)";3
167;"1 liter OCP HP 700/1200 Serie (17/23/41/78) (Magenta)";3
168;"1 liter OCP HP 700/1200 Serie (17/23/41/78) (Yellow)";3
169;"1 liter OCP HP 700/1200 Serie (Quick drying) (15/45) (Black)";3
170;"1 liter OCP HP 7xxx & Photosmart (59/100) (Dark Gray)";3
171;"1 liter OCP HP 7xxx & Photosmart (59/100) (Light Grey)";3
172;"1 liter OCP HP 7xxx & Photosmart (59/100) (Photo Black)";3
173;"1 liter OCP HP d125/135/145/155 (14) (Black)";3
174;"1 liter OCP HP d125/135/145/155 (14) (Cyan)";3
175;"1 liter OCP HP d125/135/145/155 (14) (Magenta)";3
176;"1 liter OCP HP d125/135/145/155 (14) (Yellow)";3
177;"1 liter OCP HP OfficeJet Pro 8000/8500 (940) (Black)";3
178;"1 liter OCP HP OfficeJet Pro 8000/8500 (940) (Cyan)";3
179;"1 liter OCP HP OfficeJet Pro 8000/8500 (940) (Magenta)";3
180;"1 liter OCP HP OfficeJet Pro 8000/8500 (940) (Yellow)";3
181;"1 liter OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (950/932) (Black)";3
182;"1 liter OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Cyan)";3
183;"1 liter OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Magenta)";3
184;"1 liter OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Yellow)";3
185;"1 liter OCP HP OfficeJet Pro K550 (88) (Black)";3
186;"1 liter OCP HP OfficeJet Pro K550 (88) (Cyan)";3
187;"1 liter OCP HP OfficeJet Pro K550 (88) (Magenta)";3
188;"1 liter OCP HP OfficeJet Pro K550 (88) (Yellow)";3
189;"1 liter OCP HP Photosmart 8250 (363 c, 351 +XL) (Cyan)";3
190;"1 liter OCP HP Photosmart 8250 (363 lb, 363 hb) (Black)";3
191;"1 liter OCP HP Photosmart 8250 (363 m, 351 +XL) (Magenta)";3
192;"1 liter OCP HP Photosmart 8250 (363 y, 351 + XL) (Yellow)";3
193;"1 liter OCP HP Photosmart 8250 Photo (363 lc) (Light Cyan)";3
194;"1 liter OCP HP Photosmart 8250 Photo (363 lm) (Light Magenta)";3
195;"1 liter OCP HP Photosmart D 5460 (Black Pigment)";3
196;"1 liter OCP HP Photosmart D 5460 (Cyan)";3
197;"1 liter OCP HP Photosmart D 5460 (Magenta)";3
198;"1 liter OCP HP Photosmart D 5460 (Yellow)";3
199;"1 liter OCP HP Photosmart D 5460 (364, 364 XL) (Black DYE)";3
200;"1 liter OCP Kodak EasyShare 5100, 5300 (1935766) (Optimizer)";3
201;"1 liter OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Cyan)";3
202;"1 liter OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Magenta)";3
203;"1 liter OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Photo Black)";3
204;"1 liter OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Yellow)";3
205;"1 liter OCP Kodak EasyShare 5100, 5300 (Pigment) (8891467) (Black)";3
206;"1 liter OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Black)";3
207;"1 liter OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Cyan)";3
208;"1 liter OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Magenta)";3
209;"1 liter OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Yellow)";3
210;"1 liter OCP Lexmark Z & X Serie (Black)";3
211;"1 liter OCP Lexmark Z & X Serie (Cyan)";3
212;"1 liter OCP Lexmark Z & X Serie (Magenta)";3
213;"1 liter OCP Lexmark Z & X Serie (Yellow)";3
214;"1 liter OCP Lexmark Z & X Serie Foto (90) (Light Cyan)";3
215;"1 liter OCP Lexmark Z & X Serie Foto (90) (Light Magenta)";3
216;"1 liter OCP Lexmark Z & X Serie Foto (90) (Photo Black)";3
217;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Light Cyan)";3
218;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Light Magenta)";3
219;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Photo Black)";3
220;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (32/34) (Black)";3
221;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Cyan)";3
222;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Magenta)";3
223;"1 liter OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Yellow)";3
224;"1 liter OCP Olivetti (FJ*/FPJ*/XP-01/XP-02) (Black)";3
225;"1 liter OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R12728) (Black)";3
226;"1 liter OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7972) (Cyan)";3
227;"1 liter OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7973) (Magenta)";3
228;"1 liter OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7974) (Yellow)";3
229;"1 liter OCP Xerox WorkCentre 450 (8R7660) (Black)";3
230;"1 liter OCP Xerox WorkCentre 450 (8R7661) (Cyan)";3
231;"1 liter OCP Xerox WorkCentre 450 (8R7662) (Magenta)";3
232;"1 liter OCP Xerox WorkCentre 450 (8R7663) (Yellow)";3
233;"1 liter OCP Xerox WorkCentre 470/480/490 (8R7880) (Cyan)";3
234;"1 liter OCP Xerox WorkCentre 470/480/490 (8R7880) (Magenta)";3
235;"1 liter OCP Xerox WorkCentre 470/480/490 (8R7880) (Yellow)";3
236;"1 liter OCP Xerox WorkCentre 470/480/490 (8R7881) (Black)";3
237;"100 ml OCP Brother DCP-130C, DCP-135C (Black)";3
238;"100 ml OCP Brother DCP-130C, DCP-135C (Cyan)";3
239;"100 ml OCP Brother DCP-130C, DCP-135C (Magenta)";3
240;"100 ml OCP Brother DCP-130C, DCP-135C (Yellow)";3
241;"100 ml OCP Brother HJ 100 (BC 01) (Black)";3
242;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Black)";3
243;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Cyan)";3
244;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Magenta)";3
245;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Yellow)";3
246;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900C) (Cyan)";3
247;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900B) (Black)";3
248;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900M) (Magenta)";3
249;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900Y) (Yellow)";3
250;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Black)";3
251;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Cyan)";3
252;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Magenta)";3
253;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Yellow)";3
254;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Black)";3
255;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Cyan)";3
256;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Magenta)";3
257;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Yellow)";3
258;"100 ml OCP Canon BJ i-550/550x/560/6500/850, S-400 (BCI-3e Bk) (Black)";3
259;"100 ml OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e C) (Cyan)";3
260;"100 ml OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e M) (Magenta)";3
261;"100 ml OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e Y) (Yellow)";3
262;"100 ml OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 G) (Green)";3
263;"100 ml OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 R) (Red)";3
264;"100 ml OCP Canon BJ S100, BJC-2000 (BCI-21, BC-20, BX-20) (Black)";3
265;"100 ml OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Cyan)";3
266;"100 ml OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Magenta)";3
267;"100 ml OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Yellow)";3
268;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Black) (Black)";3
269;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Cyan)";3
270;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Magenta)";3
271;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Yellow)";3
272;"100 ml OCP Canon BJC-8200 Photo (BCI-6 Bk) (Black)";3
273;"100 ml OCP Canon BJC-8200 Photo (BCI-6 C) (Cyan)";3
274;"100 ml OCP Canon BJC-8200 Photo (BCI-6 M) (Magenta)";3
275;"100 ml OCP Canon BJC-8200 Photo (BCI-6 PC) (Light Cyan)";3
276;"100 ml OCP Canon BJC-8200 Photo (BCI-6 PM) (Light Magenta)";3
277;"100 ml OCP Canon BJC-8200 Photo (BCI-6 Y) (Yellow)";3
278;"100 ml OCP Canon BJC-6000 Photo (BCI-3e PBK) (Photo Black)";3
279;"100 ml OCP Canon BJC-6000 Photo (BCI-3e PC) (Light Cyan)";3
280;"100 ml OCP Canon BJC-6000 Photo (BCI-3e PM) (Light Magenta)";3
281;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-01/BC-02/BX-3) (Black)";3
282;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Cyan)";3
283;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Magenta)";3
284;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Yellow)";3
285;"100 ml OCP Canon BJC-600 Serie (BJI-201 Bk) (Black)";3
286;"100 ml OCP Canon BJC-600 Serie (BJI-201 C) (Cyan)";3
287;"100 ml OCP Canon BJC-600 Serie (BJI-201 M) (Magenta)";3
288;"100 ml OCP Canon BJC-600 Serie (BJI-201 Y) (Yellow)";3
289;"100 ml OCP Canon iP2200 er Serie (PG-40/50) (Black)";3
290;"100 ml OCP Canon iP2200 er Serie (CL-41/51) (Cyan)";3
291;"100 ml OCP Canon iP2200 er Serie (CL-41/51) (Magenta)";3
292;"100 ml OCP Canon iP2200 er Serie (CL-41/51) (Yellow)";3
293;"100 ml OCP Canon iP4200 er Serie (PGI-5BK) (Black Pigment)";3
294;"100 ml OCP Canon iP4200 er Serie (CLI -8BK) (Black DYE)";3
295;"100 ml OCP Canon iP4200 er Serie (CLI-8C) (Cyan)";3
296;"100 ml OCP Canon iP4200 er Serie (CLI-8M) (Magenta)";3
297;"100 ml OCP Canon iP4200 er Serie (CLI-8Y) (Yellow)";3
298;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521BK/CLI-526BK) (Black DYE)";3
299;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521C/CLI-526C) (Cyan)";3
300;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521M/CLI-526M) (Magenta)";3
301;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521Y /CLI-526Y) (Yellow)";3
302;"100 ml OCP Canon Pixma iP3600/iP4600 (PGI-520BK/PGI-525BK) (Black Pigment)";3
303;"100 ml OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PC) (Light Cyan)";3
304;"100 ml OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PM) (Light Magenta)";3
305;"100 ml OCP Canon Pixma MP 980/MP 990 (CLI-521/CLI-526) (Light Grey)";3
306;"100 ml OCP Epson Stylus C64 (pigment) (T0431 T0441 T0321) (Black)";3
307;"100 ml OCP Epson Stylus C64 (pigment) (T0442 T0452 T0322 T0422) (Cyan)";3
308;"100 ml OCP Epson Stylus C64 (pigment) (T0443 T0453 T0323 T0423) (Magenta)";3
309;"100 ml OCP Epson Stylus C64 (pigment) (T0444 T0454 T0324 T0424) (Yellow)";3
310;"100 ml OCP Epson Stylus Color 400/500/600 (S020089) (Cyan)";3
311;"100 ml OCP Epson Stylus Color 400/500/600 (S020089) (Magenta)";3
312;"100 ml OCP Epson Stylus Color 400/500/600 (S020089) (Yellow)";3
313;"100 ml OCP Epson Stylus Color 400/500/600 (S020093) (Black)";3
314;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020187/S020189) (Black)";3
315;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Cyan)";3
316;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Magenta)";3
317;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Yellow)";3
318;"100 ml OCP Epson Stylus Color 680/685 (T017) (Black)";3
319;"100 ml OCP Epson Stylus Color 680/685 (T018) (Cyan)";3
320;"100 ml OCP Epson Stylus Color 680/685 (T018) (Magenta)";3
321;"100 ml OCP Epson Stylus Color 680/685 (T018) (Yellow)";3
322;"100 ml OCP Epson Stylus Color 880 (T019) (Black)";3
323;"100 ml OCP Epson Stylus Color 880 (T020) (Cyan)";3
324;"100 ml OCP Epson Stylus Color 880 (T020) (Magenta)";3
325;"100 ml OCP Epson Stylus Color 880 (T020) (Yellow)";3
326;"100 ml OCP Epson Stylus Color 900/980 (T003) (Black)";3
327;"100 ml OCP Epson Stylus Color 900/980 (T005) (Cyan)";3
328;"100 ml OCP Epson Stylus Color 900/980 (T005) (Magenta)";3
329;"100 ml OCP Epson Stylus Color 900/980 (T005) (Yellow)";3
330;"100 ml OCP Epson Stylus D68, D78, D88 (T0611/T0711/T1281/T1291) (Black)";3
331;"100 ml OCP Epson Stylus D68, D78, D88 (T0612/T0712/T1282/T1292) (Cyan)";3
332;"100 ml OCP Epson Stylus D68, D78, D88 (T0613/T0713/T1283/T1293) (Magenta)";3
333;"100 ml OCP Epson Stylus D68, D78, D88 (T0614/T0714/T1284/T1294) (Yellow)";3
