"id_product";"product";"Id_lang"
67;"1 litro OCP Canon iP2200 er Serie (CL-41/51) (Magenta)";2
68;"1 litro OCP Canon iP2200 er Serie (CL-41/51) (Yellow)";2
69;"1 litro OCP Canon iP4200 er Serie (PGI-5BK) (Black Pigment)";2
70;"1 litro OCP Canon iP4200 er Serie (CLI -8BK) (Black DYE)";2
71;"1 litro OCP Canon iP4200 er Serie (CLI-8C) (Cyan)";2
72;"1 litro OCP Canon iP4200 er Serie (CLI-8M) (Magenta)";2
73;"1 litro OCP Canon iP4200 er Serie (CLI-8Y) (Yellow)";2
74;"1 litro OCP Canon Pixma iP3600/iP4600 (CLI-521BK/CLI-526BK) (Black DYE)";2
75;"1 litro OCP Canon Pixma iP3600/iP4600 (CLI-521C/CLI-526C) (Cyan)";2
76;"1 litro OCP Canon Pixma iP3600/iP4600 (CLI-521M/CLI-526M) (Magenta)";2
77;"1 litro OCP Canon Pixma iP3600/iP4600 (CLI-521Y /CLI-526Y) (Yellow)";2
78;"1 litro OCP Canon Pixma iP3600/iP4600 (PGI-520BK/PGI-525BK) (Black Pigment)";2
79;"1 litro OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PC) (Light Cyan)";2
80;"1 litro OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PM) (Light Magenta)";2
81;"1 litro OCP Canon Pixma MP 980/MP 990 (CLI-521/CLI-526) (Light Grey)";2
82;"1 litro OCP Epson Stylus C64 (pigment) (T0431 T0441 T0321) (Black)";2
83;"1 litro OCP Epson Stylus C64 (pigment) (T0442 T0452 T0322 T0422) (Cyan)";2
84;"1 litro OCP Epson Stylus C64 (pigment) (T0443 T0453 T0323 T0423) (Magenta)";2
85;"1 litro OCP Epson Stylus C64 (pigment) (T0444 T0454 T0324 T0424) (Yellow)";2
86;"1 litro OCP Epson Stylus Color 400/500/600 (S020089) (Cyan)";2
87;"1 litro OCP Epson Stylus Color 400/500/600 (S020089) (Magenta)";2
88;"1 litro OCP Epson Stylus Color 400/500/600 (S020089) (Yellow)";2
89;"1 litro OCP Epson Stylus Color 400/500/600 (S020093) (Black)";2
90;"1 litro OCP Epson Stylus Color 440/860 & C Serie (S020187/S020189) (Black)";2
91;"1 litro OCP Epson Stylus Color 440/860 & C Serie (S020191) (Cyan)";2
92;"1 litro OCP Epson Stylus Color 440/860 & C Serie (S020191) (Magenta)";2
93;"1 litro OCP Epson Stylus Color 440/860 & C Serie (S020191) (Yellow)";2
94;"1 litro OCP Epson Stylus Color 680/685 (T017) (Black)";2
95;"1 litro OCP Epson Stylus Color 680/685 (T018) (Cyan)";2
96;"1 litro OCP Epson Stylus Color 680/685 (T018) (Magenta)";2
97;"1 litro OCP Epson Stylus Color 680/685 (T018) (Yellow)";2
98;"1 litro OCP Epson Stylus Color 880 (T019) (Black)";2
99;"1 litro OCP Epson Stylus Color 880 (T020) (Cyan)";2
100;"1 litro OCP Epson Stylus Color 880 (T020) (Magenta)";2
101;"1 litro OCP Epson Stylus Color 880 (T020) (Yellow)";2
102;"1 litro OCP Epson Stylus Color 900/980 (T003) (Black)";2
103;"1 litro OCP Epson Stylus Color 900/980 (T005) (Cyan)";2
104;"1 litro OCP Epson Stylus Color 900/980 (T005) (Magenta)";2
105;"1 litro OCP Epson Stylus Color 900/980 (T005) (Yellow)";2
106;"1 litro OCP Epson Stylus D68, D78, D88 (T0613/T0713/T1283/T1293) (Magenta)";2
107;"1 litro OCP Epson Stylus D68, D78, D88 (T0611/T0711/T1281/T1291) (Black)";2
108;"1 litro OCP Epson Stylus D68, D78, D88 (T0612/T0712/T1282/T1292) (Cyan)";2
109;"1 litro OCP Epson Stylus D68, D78, D88 (T0614/T0714/T1284/T1294) (Yellow)";2
110;"1 litro OCP Epson Stylus Photo 700/EX (S020110) (Cyan)";2
111;"1 litro OCP Epson Stylus Photo 700/EX (S020110) (Light Cyan)";2
112;"1 litro OCP Epson Stylus Photo 700/EX (S020110) (Light Magenta)";2
113;"1 litro OCP Epson Stylus Photo 700/EX (S020110) (Magenta)";2
114;"1 litro OCP Epson Stylus Photo 700/EX (S020110) (Yellow)";2
115;"1 litro OCP Epson Stylus Photo 750/1200 (S020193/T001) (Cyan)";2
116;"1 litro OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Cyan)";2
117;"1 litro OCP Epson Stylus Photo 750/1200 (S020193/T001) (Light Magenta)";2
118;"1 litro OCP Epson Stylus Photo 750/1200 (S020193/T001) (Magenta)";2
119;"1 litro OCP Epson Stylus Photo 750/1200 (S020193/T001) (Yellow)";2
120;"1 litro OCP Epson Stylus Photo 790/1290 (T007/T10/T026) (Black)";2
121;"1 litro OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Cyan)";2
122;"1 litro OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Cyan)";2
123;"1 litro OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Light Magenta)";2
124;"1 litro OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Magenta)";2
125;"1 litro OCP Epson Stylus Photo 790/1290 (T008/T009/T027) (Yellow)";2
126;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0540) (Optimizer)";2
127;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0541) (Photo Black)";2
128;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0542) (Cyan)";2
129;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0543) (Magenta)";2
130;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0544) (Yellow)";2
131;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0547) (Red)";2
132;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0548) (Matt Black)";2
133;"1 litro OCP Epson Stylus Photo R 800/R1800 (pigment) (T0549) (Violett)";2
134;"1 litro OCP Epson Stylus Photo RX 700 (T5592) (Cyan)";2
135;"1 litro OCP Epson Stylus Photo RX 700 (T5593) (Magenta)";2
136;"1 litro OCP Epson Stylus Photo RX 700 (T5594) (Yellow)";2
137;"1 litro OCP Epson Stylus Photo RX 700 (T5595) (Light Cyan)";2
138;"1 litro OCP Epson Stylus Photo RX 700 (T5596) (Light Magenta)";2
139;"1 litro OCP HP 2000 (10/11) (Yellow)";2
140;"1 litro OCP HP 2000 (10/11) (Black)";2
141;"1 litro OCP HP 2000 (10/11) (Cyan)";2
142;"1 litro OCP HP 2000 (10/11) (Magenta)";2
143;"1 litro OCP HP 300/400/500 Serie (25) (Cyan)";2
144;"1 litro OCP HP 300/400/500 Serie (25) (Magenta)";2
145;"1 litro OCP HP 300/400/500 Serie (25) (Yellow)";2
146;"1 litro OCP HP 300/400/500 Serie (26/33) (Black)";2
147;"1 litro OCP HP 5550 Serie (21/27/56) (Black)";2
148;"1 litro OCP HP 5550 Serie (22/28/57) (Cyan)";2
149;"1 litro OCP HP 5550 Serie (22/28/57) (Magenta)";2
150;"1 litro OCP HP 5550 Serie (22/28/57) (Yellow)";2
151;"1 litro OCP HP 5550 Serie Photo (58) (Light Cyan)";2
152;"1 litro OCP HP 5550 Serie Photo (58) (Light Magenta)";2
153;"1 litro OCP HP 5550 Serie Photo (58) (Photo Black)";2
154;"1 litro OCP HP 5740 (338/339) (Black)";2
155;"1 litro OCP HP 5740 (343/344) (Cyan)";2
156;"1 litro OCP HP 5740 (343/344) (Magenta)";2
157;"1 litro OCP HP 5740 (343/344) (Yellow)";2
158;"1 litro OCP HP 5740 (344/344) (Light Cyan)";2
159;"1 litro OCP HP 5740 (345/344) (Light Magenta)";2
160;"1 litro OCP HP 5740 (346/344) (Photo Black)";2
161;"1 litro OCP HP 600 Serie (20/29) (Black)";2
162;"1 litro OCP HP 600 Serie (49) (Cyan)";2
163;"1 litro OCP HP 600 Serie (49) (Magenta)";2
164;"1 litro OCP HP 600 Serie (49) (Yellow)";2
165;"1 litro OCP HP 700/1200 Serie (15/45) (Black)";2
166;"1 litro OCP HP 700/1200 Serie (17/23/41/78) (Cyan)";2
167;"1 litro OCP HP 700/1200 Serie (17/23/41/78) (Magenta)";2
168;"1 litro OCP HP 700/1200 Serie (17/23/41/78) (Yellow)";2
169;"1 litro OCP HP 700/1200 Serie (Quick drying) (15/45) (Black)";2
170;"1 litro OCP HP 7xxx & Photosmart (59/100) (Dark Gray)";2
171;"1 litro OCP HP 7xxx & Photosmart (59/100) (Light Grey)";2
172;"1 litro OCP HP 7xxx & Photosmart (59/100) (Photo Black)";2
173;"1 litro OCP HP d125/135/145/155 (14) (Black)";2
174;"1 litro OCP HP d125/135/145/155 (14) (Cyan)";2
175;"1 litro OCP HP d125/135/145/155 (14) (Magenta)";2
176;"1 litro OCP HP d125/135/145/155 (14) (Yellow)";2
177;"1 litro OCP HP OfficeJet Pro 8000/8500 (940) (Black)";2
178;"1 litro OCP HP OfficeJet Pro 8000/8500 (940) (Cyan)";2
179;"1 litro OCP HP OfficeJet Pro 8000/8500 (940) (Magenta)";2
180;"1 litro OCP HP OfficeJet Pro 8000/8500 (940) (Yellow)";2
181;"1 litro OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (950/932) (Black)";2
182;"1 litro OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Cyan)";2
183;"1 litro OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Magenta)";2
184;"1 litro OCP HP OfficeJet Pro 8100/8600 & 6600/6700 (951/933) (Yellow)";2
185;"1 litro OCP HP OfficeJet Pro K550 (88) (Black)";2
186;"1 litro OCP HP OfficeJet Pro K550 (88) (Cyan)";2
187;"1 litro OCP HP OfficeJet Pro K550 (88) (Magenta)";2
188;"1 litro OCP HP OfficeJet Pro K550 (88) (Yellow)";2
189;"1 litro OCP HP Photosmart 8250 (363 c, 351 +XL) (Cyan)";2
190;"1 litro OCP HP Photosmart 8250 (363 lb, 363 hb) (Black)";2
191;"1 litro OCP HP Photosmart 8250 (363 m, 351 +XL) (Magenta)";2
192;"1 litro OCP HP Photosmart 8250 (363 y, 351 + XL) (Yellow)";2
193;"1 litro OCP HP Photosmart 8250 Photo (363 lc) (Light Cyan)";2
194;"1 litro OCP HP Photosmart 8250 Photo (363 lm) (Light Magenta)";2
195;"1 litro OCP HP Photosmart D 5460 (Black Pigment)";2
196;"1 litro OCP HP Photosmart D 5460 (Cyan)";2
197;"1 litro OCP HP Photosmart D 5460 (Magenta)";2
198;"1 litro OCP HP Photosmart D 5460 (Yellow)";2
199;"1 litro OCP HP Photosmart D 5460 (364, 364 XL) (Black DYE)";2
200;"1 litro OCP Kodak EasyShare 5100, 5300 (1935766) (Optimizer)";2
201;"1 litro OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Cyan)";2
202;"1 litro OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Magenta)";2
203;"1 litro OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Photo Black)";2
204;"1 litro OCP Kodak EasyShare 5100, 5300 (Pigment) (1935766) (Yellow)";2
205;"1 litro OCP Kodak EasyShare 5100, 5300 (Pigment) (8891467) (Black)";2
206;"1 litro OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Black)";2
207;"1 litro OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Cyan)";2
208;"1 litro OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Magenta)";2
209;"1 litro OCP Kodak ESP C110, 115, 310, 315, 330, 360 (30) (Yellow)";2
210;"1 litro OCP Lexmark Z & X Serie (Black)";2
211;"1 litro OCP Lexmark Z & X Serie (Cyan)";2
212;"1 litro OCP Lexmark Z & X Serie (Magenta)";2
213;"1 litro OCP Lexmark Z & X Serie (Yellow)";2
214;"1 litro OCP Lexmark Z & X Serie Foto (90) (Light Cyan)";2
215;"1 litro OCP Lexmark Z & X Serie Foto (90) (Light Magenta)";2
216;"1 litro OCP Lexmark Z & X Serie Foto (90) (Photo Black)";2
217;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Light Cyan)";2
218;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Light Magenta)";2
219;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (31) (Photo Black)";2
220;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (32/34) (Black)";2
221;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Cyan)";2
222;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Magenta)";2
223;"1 litro OCP Lexmark Z 8xx Serie P310/915/6250/X5200 (33/35) (Yellow)";2
224;"1 litro OCP Olivetti (FJ*/FPJ*/XP-01/XP-02) (Black)";2
225;"1 litro OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R12728) (Black)";2
226;"1 litro OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7972) (Cyan)";2
227;"1 litro OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7973) (Magenta)";2
228;"1 litro OCP Xerox DokuPrint M750/760, WorkCentre M940 (8R7974) (Yellow)";2
229;"1 litro OCP Xerox WorkCentre 450 (8R7660) (Black)";2
230;"1 litro OCP Xerox WorkCentre 450 (8R7661) (Cyan)";2
231;"1 litro OCP Xerox WorkCentre 450 (8R7662) (Magenta)";2
232;"1 litro OCP Xerox WorkCentre 450 (8R7663) (Yellow)";2
233;"1 litro OCP Xerox WorkCentre 470/480/490 (8R7880) (Cyan)";2
234;"1 litro OCP Xerox WorkCentre 470/480/490 (8R7880) (Magenta)";2
235;"1 litro OCP Xerox WorkCentre 470/480/490 (8R7880) (Yellow)";2
236;"1 litro OCP Xerox WorkCentre 470/480/490 (8R7881) (Black)";2
237;"100 ml OCP Brother DCP-130C, DCP-135C (Black)";2
238;"100 ml OCP Brother DCP-130C, DCP-135C (Cyan)";2
239;"100 ml OCP Brother DCP-130C, DCP-135C (Magenta)";2
240;"100 ml OCP Brother DCP-130C, DCP-135C (Yellow)";2
241;"100 ml OCP Brother HJ 100 (BC 01) (Black)";2
242;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Black)";2
243;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Cyan)";2
244;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Magenta)";2
245;"100 ml OCP Brother MFC-LW - PD 7050-6400 (LC-*) (Yellow)";2
246;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900C) (Cyan)";2
247;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900B) (Black)";2
248;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900M) (Magenta)";2
249;"100 ml OCP Brother MFC-3240, 5840 CN, 200/400 Serie (LC-900Y) (Yellow)";2
250;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Black)";2
251;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Cyan)";2
252;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Magenta)";2
253;"100 ml OCP Brother MFC-730-740-750 (LC-600) (Yellow)";2
254;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Black)";2
255;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Cyan)";2
256;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Magenta)";2
257;"100 ml OCP Canon BJ i-250/320/350/450/455 (BCI-24) (Yellow)";2
258;"100 ml OCP Canon BJ i-550/550x/560/6500/850, S-400 (BCI-3e Bk) (Black)";2
259;"100 ml OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e C) (Cyan)";2
260;"100 ml OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e M) (Magenta)";2
261;"100 ml OCP Canon BJ i-550/550x/6500/850, S-400 (BCI-3e Y) (Yellow)";2
262;"100 ml OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 G) (Green)";2
263;"100 ml OCP Canon BJ i-990/9950, Pixma iP8500 (BCI-6 R) (Red)";2
264;"100 ml OCP Canon BJ S100, BJC-2000 (BCI-21, BC-20, BX-20) (Black)";2
265;"100 ml OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Cyan)";2
266;"100 ml OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Magenta)";2
267;"100 ml OCP Canon BJ S100, BJC-2000, 2100 (BCI-21) (Yellow)";2
268;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Black) (Black)";2
269;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Cyan)";2
270;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Magenta)";2
271;"100 ml OCP Canon BJC-50/55/70/80/85 (BCI-11 Color) (Yellow)";2
272;"100 ml OCP Canon BJC-8200 Photo (BCI-6 Bk) (Black)";2
273;"100 ml OCP Canon BJC-8200 Photo (BCI-6 C) (Cyan)";2
274;"100 ml OCP Canon BJC-8200 Photo (BCI-6 M) (Magenta)";2
275;"100 ml OCP Canon BJC-8200 Photo (BCI-6 PC) (Light Cyan)";2
276;"100 ml OCP Canon BJC-8200 Photo (BCI-6 PM) (Light Magenta)";2
277;"100 ml OCP Canon BJC-8200 Photo (BCI-6 Y) (Yellow)";2
278;"100 ml OCP Canon BJC-6000 Photo (BCI-3e PBK) (Photo Black)";2
279;"100 ml OCP Canon BJC-6000 Photo (BCI-3e PC) (Light Cyan)";2
280;"100 ml OCP Canon BJC-6000 Photo (BCI-3e PM) (Light Magenta)";2
281;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-01/BC-02/BX-3) (Black)";2
282;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Cyan)";2
283;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Magenta)";2
284;"100 ml OCP Canon BJC-150, BJC-200, BJC-1000 (BC-05) (Yellow)";2
285;"100 ml OCP Canon BJC-600 Serie (BJI-201 Bk) (Black)";2
286;"100 ml OCP Canon BJC-600 Serie (BJI-201 C) (Cyan)";2
287;"100 ml OCP Canon BJC-600 Serie (BJI-201 M) (Magenta)";2
288;"100 ml OCP Canon BJC-600 Serie (BJI-201 Y) (Yellow)";2
289;"100 ml OCP Canon iP2200 er Serie (PG-40/50) (Black)";2
290;"100 ml OCP Canon iP2200 er Serie (CL-41/51) (Cyan)";2
291;"100 ml OCP Canon iP2200 er Serie (CL-41/51) (Magenta)";2
292;"100 ml OCP Canon iP2200 er Serie (CL-41/51) (Yellow)";2
293;"100 ml OCP Canon iP4200 er Serie (PGI-5BK) (Black Pigment)";2
294;"100 ml OCP Canon iP4200 er Serie (CLI -8BK) (Black DYE)";2
295;"100 ml OCP Canon iP4200 er Serie (CLI-8C) (Cyan)";2
296;"100 ml OCP Canon iP4200 er Serie (CLI-8M) (Magenta)";2
297;"100 ml OCP Canon iP4200 er Serie (CLI-8Y) (Yellow)";2
298;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521BK/CLI-526BK) (Black DYE)";2
299;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521C/CLI-526C) (Cyan)";2
300;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521M/CLI-526M) (Magenta)";2
301;"100 ml OCP Canon Pixma iP3600/iP4600 (CLI-521Y /CLI-526Y) (Yellow)";2
302;"100 ml OCP Canon Pixma iP3600/iP4600 (PGI-520BK/PGI-525BK) (Black Pigment)";2
303;"100 ml OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PC) (Light Cyan)";2
304;"100 ml OCP Canon Pixma iP6700D/Pixma Pro 9000 (CLI-8PM) (Light Magenta)";2
305;"100 ml OCP Canon Pixma MP 980/MP 990 (CLI-521/CLI-526) (Light Grey)";2
306;"100 ml OCP Epson Stylus C64 (pigment) (T0431 T0441 T0321) (Black)";2
307;"100 ml OCP Epson Stylus C64 (pigment) (T0442 T0452 T0322 T0422) (Cyan)";2
308;"100 ml OCP Epson Stylus C64 (pigment) (T0443 T0453 T0323 T0423) (Magenta)";2
309;"100 ml OCP Epson Stylus C64 (pigment) (T0444 T0454 T0324 T0424) (Yellow)";2
310;"100 ml OCP Epson Stylus Color 400/500/600 (S020089) (Cyan)";2
311;"100 ml OCP Epson Stylus Color 400/500/600 (S020089) (Magenta)";2
312;"100 ml OCP Epson Stylus Color 400/500/600 (S020089) (Yellow)";2
313;"100 ml OCP Epson Stylus Color 400/500/600 (S020093) (Black)";2
314;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020187/S020189) (Black)";2
315;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Cyan)";2
316;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Magenta)";2
317;"100 ml OCP Epson Stylus Color 440/860 & C Serie (S020191) (Yellow)";2
318;"100 ml OCP Epson Stylus Color 680/685 (T017) (Black)";2
319;"100 ml OCP Epson Stylus Color 680/685 (T018) (Cyan)";2
320;"100 ml OCP Epson Stylus Color 680/685 (T018) (Magenta)";2
321;"100 ml OCP Epson Stylus Color 680/685 (T018) (Yellow)";2
322;"100 ml OCP Epson Stylus Color 880 (T019) (Black)";2
323;"100 ml OCP Epson Stylus Color 880 (T020) (Cyan)";2
324;"100 ml OCP Epson Stylus Color 880 (T020) (Magenta)";2
325;"100 ml OCP Epson Stylus Color 880 (T020) (Yellow)";2
326;"100 ml OCP Epson Stylus Color 900/980 (T003) (Black)";2
327;"100 ml OCP Epson Stylus Color 900/980 (T005) (Cyan)";2
328;"100 ml OCP Epson Stylus Color 900/980 (T005) (Magenta)";2
329;"100 ml OCP Epson Stylus Color 900/980 (T005) (Yellow)";2
330;"100 ml OCP Epson Stylus D68, D78, D88 (T0611/T0711/T1281/T1291) (Black)";2
331;"100 ml OCP Epson Stylus D68, D78, D88 (T0612/T0712/T1282/T1292) (Cyan)";2
332;"100 ml OCP Epson Stylus D68, D78, D88 (T0613/T0713/T1283/T1293) (Magenta)";2
333;"100 ml OCP Epson Stylus D68, D78, D88 (T0614/T0714/T1284/T1294) (Yellow)";2
