"id_product";"reference";"id_manufacturer";"id_category"
8419;"1010011057";36;19
2015;"1930520101";36;19
2016;"1930521101";36;19
2017;"1930521201";36;19
2018;"1930521301";36;19
2019;"1930521401";36;19
2020;"1930005101";36;19
2021;"1930008101";36;19
2022;"1930008201";36;19
2023;"1930008301";36;19
2024;"1930008401";36;19
2073;"1930520101";36;19
2074;"1930521101";36;19
2075;"1930521201";36;19
2076;"1930521301";36;19
2077;"1930521401";36;19
2078;"1930005101";36;19
2079;"1930008101";36;19
2080;"1930008201";36;19
2081;"1930008301";36;19
2082;"1930008401";36;19
2131;"1930520101";36;19
2132;"1930521101";36;19
2133;"1930521201";36;19
2134;"1930521301";36;19
2135;"1930521401";36;19
2136;"1930005101";36;19
2137;"1930008101";36;19
2138;"1930008201";36;19
2139;"1930008301";36;19
2140;"1930008401";36;19
2189;"1030520101";36;19
2190;"1030521101";36;19
2191;"1030521201";36;19
2192;"1030521301";36;19
2193;"1030521401";36;19
2194;"1030005101";36;19
2195;"1030008101";36;19
2196;"1030008201";36;19
2197;"1030008301";36;19
2198;"1030008401";36;19
2025;"1940088101";36;19
2026;"1940088201";36;19
2027;"1940088301";36;19
2028;"1940088401";36;19
2029;"1940100101";36;19
2030;"1940100201";36;19
2031;"1940100301";36;19
2032;"1940100401";36;19
2033;"1940290101";36;19
2034;"1940290201";36;19
2035;"1940290301";36;19
2036;"1940290401";36;19
2037;"1940290601";36;19
2038;"1940290701";36;19
2039;"1940088201";36;19
2040;"1940088401";36;19
2041;"1910428101";36;19
2042;"1910428201";36;19
2043;"1940800501";36;19
2044;"1910428401";36;19
2045;"1910364501";36;19
2046;"1910364101";36;19
2047;"1910364201";36;19
2083;"1940088101";36;19
2084;"1940088201";36;19
2085;"1940088301";36;19
2086;"1940088401";36;19
2087;"1940100101";36;19
2088;"1940100201";36;19
2089;"1940100301";36;19
2090;"1940100401";36;19
2091;"1940290101";36;19
2092;"1940290201";36;19
2093;"1940290301";36;19
2094;"1940290401";36;19
2095;"1940290601";36;19
2096;"1940290701";36;19
2097;"1940800101";36;19
2098;"1940800201";36;19
2099;"1940800301";36;19
2100;"1940800401";36;19
2101;"1940800501";36;19
2102;"1940800601";36;19
2103;"1940800701";36;19
2104;"1940800901";36;19
2105;"1940900801";36;19
2141;"1940088101";36;19
2142;"1940088201";36;19
2143;"1940088301";36;19
2144;"1940088401";36;19
2145;"1940100101";36;19
2146;"1940100201";36;19
2147;"1940100301";36;19
2148;"1940100401";36;19
2149;"1940290101";36;19
2150;"1940290201";36;19
2151;"1940290301";36;19
2152;"1940290401";36;19
2153;"1940290601";36;19
2154;"1940290701";36;19
2155;"1940800101";36;19
2156;"1940800201";36;19
2157;"1940800301";36;19
2158;"1940800401";36;19
2159;"1940800501";36;19
2160;"1940800601";36;19
2161;"1940800701";36;19
2162;"1940800901";36;19
2163;"1940900801";36;19
2199;"1040088101";36;19
2200;"1040088201";36;19
2201;"1040088301";36;19
2202;"1040088401";36;19
2203;"1040100101";36;19
2204;"1040100201";36;19
2205;"1040100301";36;19
2206;"1040100401";36;19
2207;"1040290101";36;19
2208;"1040290201";36;19
2209;"1040290301";36;19
2210;"1040290401";36;19
2211;"1040290601";36;19
2212;"1040290701";36;19
2213;"1040800101";36;19
2214;"1040800201";36;19
2215;"1040800301";36;19
2216;"1040800401";36;19
2217;"1040800501";36;19
2218;"1040800601";36;19
2219;"1040800701";36;19
2220;"1040800901";36;19
2221;"1040900801";36;19
1990;"1910900101";36;19
1991;"1910900201";36;19
1992;"1910900301";36;19
1993;"1910900401";36;19
1994;"1910760101";36;19
1995;"1910760201";36;19
1996;"1910760301";36;19
1997;"1910760401";36;19
1998;"1910364101";36;19
1999;"1910364201";36;19
2000;"1910364301";36;19
2001;"1910364401";36;19
2002;"1910364501";36;19
2003;"1910428101";36;19
2004;"1910428201";36;19
2005;"1910428301";36;19
2006;"1910428401";36;19
2007;"1910940101";36;19
2008;"1910940201";36;19
2009;"1910940301";36;19
2010;"1910940401";36;19
2048;"1910900101";36;19
2049;"1910900201";36;19
2050;"1910900301";36;19
2051;"1910900401";36;19
2052;"1910760101";36;19
2053;"1910760201";36;19
2054;"1910760301";36;19
2055;"1910760401";36;19
2056;"1910364101";36;19
2057;"1910364201";36;19
2058;"1910364301";36;19
2059;"1910364401";36;19
2060;"1910364501";36;19
2061;"1910428101";36;19
2062;"1910428201";36;19
2063;"1910428301";36;19
2064;"1910428401";36;19
2065;"1910940101";36;19
2066;"1910940201";36;19
2067;"1910940301";36;19
2068;"1910940401";36;19
2106;"1910900101";36;19
2107;"1910900201";36;19
2108;"1910900301";36;19
2109;"1910900401";36;19
2110;"1910760101";36;19
2111;"1910760201";36;19
2112;"1910760301";36;19
2113;"1910760401";36;19
2114;"1910364101";36;19
2115;"1910364201";36;19
2116;"1910364301";36;19
2117;"1910364401";36;19
2118;"1910364501";36;19
2119;"1910428101";36;19
2120;"1910428201";36;19
2121;"1910428301";36;19
2122;"1910428401";36;19
2123;"1910940101";36;19
2124;"1910940201";36;19
2125;"1910940301";36;19
2126;"1910940401";36;19
2164;"1010900101";36;19
2165;"1010900201";36;19
2166;"1010900301";36;19
2167;"1010900401";36;19
2168;"1010760101";36;19
2169;"1010760201";36;19
2170;"1010760301";36;19
2171;"1010760401";36;19
2172;"1010364101";36;19
2173;"1010364201";36;19
2174;"1010364301";36;19
2175;"1010364401";36;19
2176;"1010364501";36;19
2177;"1010428101";36;19
2178;"1010428201";36;19
2179;"1010428301";36;19
2180;"1010428401";36;19
2181;"1010940101";36;19
2182;"1010940201";36;19
2183;"1010940301";36;19
2184;"1010940401";36;19
2011;"1920070101";36;19
2012;"1920070201";36;19
2013;"1920070301";36;19
2014;"1920070401";36;19
2069;"1920070101";36;19
2070;"1920070201";36;19
2071;"1920070301";36;19
2072;"1920070401";36;19
2127;"1920070101";36;19
2128;"1920070201";36;19
2129;"1920070301";36;19
2130;"1920070401";36;19
2185;"1020070101";36;19
2186;"1020070201";36;19
2187;"1020070301";36;19
2188;"1020070401";36;19
7408;"1010311031";35;19
7417;"1010311032";35;19
7426;"1010311033";35;19
7435;"1010311034";35;19
7444;"1010311035";35;19
7409;"1010221079";35;19
7410;"1010231400";35;19
7411;"1010231401";35;19
7412;"1010231402";35;19
7418;"1010221080";35;19
7419;"1010231403";35;19
7420;"1010231404";35;19
7421;"1010231405";35;19
7427;"1010221081";35;19
7428;"1010231406";35;19
7429;"1010231407";35;19
7430;"1010231408";35;19
7436;"1010221082";35;19
7437;"1010231409";35;19
7438;"1010231410";35;19
7439;"1010231411";35;19
7445;"1010221083";35;19
7446;"1010231412";35;19
7447;"1010231413";35;19
7448;"1010231414";35;19
7413;"1010031393";35;19
7414;"1010031394";35;19
7415;"1010031395";35;19
7416;"1010021182";35;19
7422;"1010031396";35;19
7423;"1010031397";35;19
7424;"1010031398";35;19
7425;"1010021183";35;19
7431;"1010031399";35;19
7432;"1010031400";35;19
7433;"1010031401";35;19
7434;"1010021184";35;19
7440;"1010031402";35;19
7441;"1010031403";35;19
7442;"1010031404";35;19
7443;"1010021185";35;19
7449;"1010031405";35;19
7450;"1010031406";35;19
7451;"1010031407";35;19
7452;"1010021186";35;19
1601;"1010821035";35;19
1602;"1010831076";35;19
1603;"1010831077";35;19
1604;"1010831078";35;19
1635;"1010821036";35;19
1636;"1010831079";35;19
1637;"1010831080";35;19
1638;"1010831081";35;19
1669;"1010821037";35;19
1670;"1010831082";35;19
1671;"1010831083";35;19
1672;"1010831084";35;19
1703;"1010821038";35;19
1704;"1010831085";35;19
1705;"1010831086";35;19
1706;"1010831087";35;19
1737;"1010821039";35;19
1738;"1010831088";35;19
1739;"1010831089";35;19
1740;"1010831090";35;19
1618;"1010321102";35;19
1619;"1010331289";35;19
1620;"1010331290";35;19
1621;"1010331291";35;19
1622;"1010321103";35;19
1623;"1010321104";35;19
1624;"1010331292";35;19
1625;"1010331293";35;19
1626;"1010331294";35;19
1627;"1010321133";35;19
1628;"1010321134";35;19
1629;"1010331341";35;19
1630;"1010331342";35;19
1631;"1010331343";35;19
1632;"1010331362";35;19
1633;"1010331363";35;19
1634;"1010331364";35;19
1652;"1010321105";35;19
1653;"1010331295";35;19
1654;"1010331296";35;19
1655;"1010331297";35;19
1656;"1010321106";35;19
1657;"1010321107";35;19
1658;"1010331298";35;19
1659;"1010331299";35;19
1660;"1010331300";35;19
1661;"1010321135";35;19
1662;"1010321136";35;19
1663;"1010331344";35;19
1664;"1010331345";35;19
1665;"1010331346";35;19
1666;"1010331365";35;19
1667;"1010331366";35;19
1668;"1010331367";35;19
1686;"1010321108";35;19
1687;"1010331301";35;19
1688;"1010331302";35;19
1689;"1010331303";35;19
1690;"1010321109";35;19
1691;"1010321110";35;19
1692;"1010331304";35;19
1693;"1010331305";35;19
1694;"1010331306";35;19
1695;"1010321137";35;19
1696;"1010321138";35;19
1697;"1010331347";35;19
1698;"1010331348";35;19
1699;"1010331349";35;19
1700;"1010331368";35;19
1701;"1010331369";35;19
1702;"1010331370";35;19
1720;"1010321111";35;19
1721;"1010331307";35;19
1722;"1010331308";35;19
1723;"1010331309";35;19
1724;"1010321112";35;19
1725;"1010321113";35;19
1726;"1010331310";35;19
1727;"1010331311";35;19
1728;"1010331312";35;19
1729;"1010321139";35;19
1730;"1010321140";35;19
1731;"1010331350";35;19
1732;"1010331351";35;19
1733;"1010331352";35;19
1734;"1010331371";35;19
1735;"1010331372";35;19
1736;"1010331373";35;19
1754;"1010321114";35;19
1755;"1010331313";35;19
1756;"1010331314";35;19
1757;"1010331315";35;19
1758;"1010321115";35;19
1759;"1010321116";35;19
1760;"1010331316";35;19
1761;"1010331317";35;19
1762;"1010331318";35;19
1763;"1010321141";35;19
1764;"1010321142";35;19
1765;"1010331353";35;19
1766;"1010331354";35;19
1767;"1010331355";35;19
1768;"1010331374";35;19
1769;"1010331375";35;19
1770;"1010331376";35;19
6670;"1010321136";35;19
1609;"1010021101";35;19
1610;"1010031209";35;19
1611;"1010031210";35;19
1612;"1010031211";35;19
1613;"1010021166";35;19
1614;"1010021167";35;19
1615;"1010031357";35;19
1616;"1010031358";35;19
1617;"1010031359";35;19
1643;"1010021119";35;19
1644;"1010031248";35;19
1645;"1010031249";35;19
1646;"1010031250";35;19
1647;"1010021164";35;19
1648;"1010021165";35;19
1649;"1010031354";35;19
1650;"1010031355";35;19
1651;"1010031356";35;19
1677;"1010021076";35;19
1678;"1010031100";35;19
1679;"1010031101";35;19
1680;"1010031102";35;19
1681;"1010021160";35;19
1682;"1010021161";35;19
1683;"1010031348";35;19
1684;"1010031349";35;19
1685;"1010031350";35;19
1711;"1010021075";35;19
1712;"1010031091";35;19
1713;"1010031092";35;19
1714;"1010031093";35;19
1715;"1010021158";35;19
1716;"1010021159";35;19
1717;"1010031345";35;19
1718;"1010031346";35;19
1719;"1010031347";35;19
1745;"1010021077";35;19
1746;"1010031171";35;19
1747;"1010031172";35;19
1748;"1010031173";35;19
1749;"1010021162";35;19
1750;"1010021163";35;19
1751;"1010031351";35;19
1752;"1010031352";35;19
1753;"1010031353";35;19
1605;"1010121031";35;19
1606;"1010131070";35;19
1607;"1010131071";35;19
1608;"1010131072";35;19
1639;"1010121032";35;19
1640;"1010131073";35;19
1641;"1010131074";35;19
1642;"1010131075";35;19
1673;"1010121005";35;19
1674;"1010131027";35;19
1675;"1010131028";35;19
1676;"1010131029";35;19
1707;"1010121002";35;19
1708;"1010131024";35;19
1709;"1010131025";35;19
1710;"1010131026";35;19
1741;"1010121033";35;19
1742;"1010131076";35;19
1743;"1010131077";35;19
1744;"1010131078";35;19
7828;"2020821013";32;19
7829;"2020831022";32;19
7830;"2020831023";32;19
7831;"2020831024";32;19
7832;"2020821007";32;19
7833;"2020831009";32;19
7834;"2020831010";32;19
7835;"2020831011";32;19
7941;"2020821029";32;19
7942;"2020831061";32;19
7943;"2020831062";32;19
7944;"2020831063";32;19
7945;"2020821015";32;19
7946;"2020831028";32;19
7947;"2020831029";32;19
7948;"2020831030";32;19
8053;"2020821014";32;19
8054;"2020831025";32;19
8055;"2020831026";32;19
8056;"2020831027";32;19
8057;"2020831020";32;19
7836;"2020331307";32;19
7837;"2020331308";32;19
7838;"2020331309";32;19
7839;"2020331022";32;19
7840;"2020331045";32;19
7841;"2020331084";32;19
7842;"2020321111";32;19
7843;"2020321018";32;19
7844;"2020321140";32;19
7845;"2020321139";32;19
7846;"2020331350";32;19
7847;"2020331351";32;19
7848;"2020331352";32;19
7849;"2020321030";32;19
7850;"2020321113";32;19
7851;"2020331023";32;19
7852;"2020331310";32;19
7853;"2020331046";32;19
7854;"2020331311";32;19
7855;"2020331085";32;19
7856;"2020331312";32;19
7857;"2020321033";32;19
7858;"2020321112";32;19
7859;"2020321086";32;19
7860;"2020331245";32;19
7861;"2020331246";32;19
7862;"2020331247";32;19
7863;"2020321085";32;19
7940;"2020321145";32;19
7949;"2020331313";32;19
7950;"2020331314";32;19
7951;"2020331315";32;19
7952;"2020331230";32;19
7953;"2020331231";32;19
7954;"2020331232";32;19
7955;"2020321114";32;19
7956;"2020321075";32;19
7957;"2020321142";32;19
7958;"2020321141";32;19
7959;"2020331353";32;19
7960;"2020331354";32;19
7961;"2020331355";32;19
7962;"2020321116";32;19
7963;"2020321076";32;19
7964;"2020331126";32;19
7965;"2020331316";32;19
7966;"2020331127";32;19
7967;"2020331317";32;19
7968;"2020331128";32;19
7969;"2020331318";32;19
7970;"2020321045";32;19
7971;"2020321115";32;19
7972;"2020321088";32;19
7973;"2020331248";32;19
7974;"2020331249";32;19
7975;"2020331250";32;19
7976;"2020321087";32;19
8058;"2020331032";32;19
8059;"2020331056";32;19
8060;"2020331095";32;19
8061;"2020321028";32;19
8062;"2020321084";32;19
8063;"2020321083";32;19
8064;"2020331242";32;19
8065;"2020331243";32;19
8066;"2020331244";32;19
8067;"2020321031";32;19
8068;"2020331033";32;19
8069;"2020331057";32;19
8070;"2020331096";32;19
8071;"2020321034";32;19
7864;"2020221009";32;19
7865;"2020231011";32;19
7866;"2020231031";32;19
7867;"2020231063";32;19
7868;"2020221010";32;19
7869;"2020231012";32;19
7870;"2020231032";32;19
7871;"2020231064";32;19
7872;"2020221011";32;19
7873;"2020231013";32;19
7874;"2020231049";32;19
7875;"2020231055";32;19
7876;"2020231033";32;19
7877;"2020231065";32;19
7878;"2020231113";32;19
7879;"2020221027";32;19
7880;"2020231114";32;19
7881;"2020231115";32;19
7882;"2020231116";32;19
7883;"2020231117";32;19
7884;"2020221028";32;19
7885;"2020231118";32;19
7977;"2020221031";32;19
7978;"2020231125";32;19
7979;"2020231126";32;19
7980;"2020231127";32;19
7981;"2020221029";32;19
7982;"2020231119";32;19
7983;"2020231120";32;19
7984;"2020231121";32;19
7985;"2020221032";32;19
7986;"2020231128";32;19
7987;"2020231131";32;19
7988;"2020231132";32;19
7989;"2020231129";32;19
7990;"2020231130";32;19
7991;"2020231270";32;19
7992;"2020221061";32;19
7993;"2020231271";32;19
7994;"2020231272";32;19
7995;"2020231273";32;19
7996;"2020231274";32;19
7997;"2020221062";32;19
7998;"2020231275";32;19
8072;"2020221017";32;19
8073;"2020231021";32;19
8074;"2020231041";32;19
8075;"2020231073";32;19
8076;"2020221018";32;19
8077;"2020231022";32;19
8078;"2020231042";32;19
8079;"2020231074";32;19
8080;"2020221019";32;19
8081;"2020231023";32;19
8082;"2020231052";32;19
8083;"2020231058";32;19
8084;"2020231043";32;19
8085;"2020231075";32;19
8086;"2020231107";32;19
8087;"2020221025";32;19
8088;"2020231108";32;19
8089;"2020231109";32;19
8090;"2020231110";32;19
8091;"2020231111";32;19
8092;"2020221026";32;19
8093;"2020231112";32;19
7886;"2020021014";32;19
7887;"2020031011";32;19
7888;"2020031025";32;19
7889;"2020031048";32;19
7890;"2020031037";32;19
7891;"2020031041";32;19
7892;"2020021034";32;19
7893;"2020021017";32;19
7894;"2020031013";32;19
7895;"2020031027";32;19
7896;"2020031050";32;19
7897;"2020031038";32;19
7898;"2020031042";32;19
7899;"2020021035";32;19
7900;"2020021011";32;19
7901;"2020031010";32;19
7902;"2020031024";32;19
7903;"2020031047";32;19
7904;"2020021012";32;19
7905;"2020021174";32;19
7906;"2020031371";32;19
7907;"2020031372";32;19
7908;"2020031373";32;19
7909;"2020031394";32;19
7910;"2020031395";32;19
7911;"2020031402";32;19
7912;"2020021180";32;19
7913;"2020031387";32;19
7914;"2020031388";32;19
7915;"2020031389";32;19
7916;"2020021049";32;19
7917;"2020031084";32;19
7918;"2020031085";32;19
7919;"2020031086";32;19
7920;"2020021182";32;19
7921;"2020031111";32;19
7922;"2020021053";32;19
7923;"2020031112";32;19
7924;"2020031113";32;19
7925;"2020031114";32;19
7926;"2020031115";32;19
7927;"2020021083";32;19
7928;"2020021079";32;19
7929;"2020031156";32;19
7930;"2020031157";32;19
7931;"2020031158";32;19
7999;"2020021056";32;19
8000;"2020031124";32;19
8001;"2020031125";32;19
8002;"2020031126";32;19
8003;"2020031133";32;19
8004;"2020031134";32;19
8005;"2020021059";32;19
8006;"2020021061";32;19
8007;"2020031138";32;19
8008;"2020031139";32;19
8009;"2020031140";32;19
8010;"2020031141";32;19
8011;"2020031142";32;19
8012;"2020021062";32;19
8013;"2020021054";32;19
8014;"2020031121";32;19
8015;"2020031122";32;19
8016;"2020031123";32;19
8017;"2020021055";32;19
8018;"2020021175";32;19
8019;"2020031374";32;19
8020;"2020031375";32;19
8021;"2020031376";32;19
8022;"2020031403";32;19
8023;"2020031404";32;19
8024;"2020032020";32;19
8025;"2020021181";32;19
8026;"2020031390";32;19
8027;"2020031391";32;19
8028;"2020031392";32;19
8029;"2020021067";32;19
8030;"2020031146";32;19
8031;"2020031147";32;19
8032;"2020031148";32;19
8033;"2020021185";32;19
8034;"2020031149";32;19
8035;"2020021068";32;19
8036;"2020031150";32;19
8037;"2020031151";32;19
8038;"2020031152";32;19
8039;"2020031153";32;19
8040;"2020021085";32;19
8041;"2020021081";32;19
8042;"2020031162";32;19
8043;"2020031163";32;19
8044;"2020031164";32;19
8094;"2020021025";32;19
8095;"2020031018";32;19
8096;"2020031032";32;19
8097;"2020031055";32;19
8098;"2020021028";32;19
8099;"2020031020";32;19
8100;"2020031034";32;19
8101;"2020031057";32;19
8102;"2020021022";32;19
8103;"2020031017";32;19
8104;"2020031031";32;19
8105;"2020031054";32;19
8106;"2020021023";32;19
8107;"2020021173";32;19
8108;"2020031368";32;19
8109;"2020031369";32;19
8110;"2020031370";32;19
8111;"2020021179";32;19
8112;"2020031384";32;19
8113;"2020031385";32;19
8114;"2020031386";32;19
8115;"2020021050";32;19
8116;"2020031087";32;19
8117;"2020031088";32;19
8118;"2020031089";32;19
8119;"2020031116";32;19
8120;"2020021052";32;19
8121;"2020031117";32;19
8122;"2020031118";32;19
8123;"2020031119";32;19
8124;"2020031120";32;19
8125;"2020021084";32;19
8126;"2020021080";32;19
8127;"2020031159";32;19
8128;"2020031160";32;19
8129;"2020031161";32;19
8420;"2020011014";32;19
8421;"2020011015";32;19
8422;"2020011016";32;19
8423;"2020011017";32;19
8424;"2020011018";32;19
8425;"2020011019";32;19
8426;"2020011020";32;19
8427;"2020011021";32;19
8428;"2020011022";32;19
8429;"2020011023";32;19
8430;"2020011024";32;19
8431;"2020011025";32;19
8432;"2020011026";32;19
8433;"2020011027";32;19
8434;"2020011028";32;19
8435;"2020011029";32;19
8436;"2020011030";32;19
8437;"2020011031";32;19
8438;"2020011032";32;19
8439;"2020011033";32;19
8440;"2020011034";32;19
8441;"2020011035";32;19
8442;"2020011036";32;19
8443;"2020011037";32;19
8444;"2020011038";32;19
8445;"2020011039";32;19
8446;"2020011040";32;19
8447;"2020011041";32;19
8448;"2020011042";32;19
8449;"2020011043";32;19
8450;"2020011044";32;19
8451;"2020011045";32;19
8452;"2020011046";32;19
8453;"2020011047";32;19
8454;"2020011048";32;19
8455;"2020011049";32;19
8456;"2020011050";32;19
8457;"2020011051";32;19
8458;"2020011052";32;19
8459;"2020011053";32;19
8460;"2020011054";32;19
8461;"2020011055";32;19
8462;"2020011056";32;19
8463;"2020011057";32;19
7932;"2020121003";32;19
7933;"2020131003";32;19
7934;"2020131007";32;19
7935;"2020131021";32;19
7936;"2020131013";32;19
7937;"2020131017";32;19
7938;"2020121009";32;19
8045;"2020121013";32;19
8046;"2020131030";32;19
8047;"2020131031";32;19
8048;"2020131032";32;19
8049;"2020131038";32;19
8050;"2020131039";32;19
8051;"2020121015";32;19
8130;"2020121006";32;19
8131;"2020131005";32;19
8132;"2020131009";32;19
8133;"2020131023";32;19
7939;"2020421002";32;19
8052;"2020421005";32;19
8134;"2020421001";32;19
8685;"1910364501";32;19
8686;"1940088201";32;19
8687;"1940088401";32;19
8688;"1910428101";32;19
8689;"1910428201";32;19
8690;"1910428401";32;19
8691;"1910364201";32;19
8692;"1910364101";32;19
6839;"1010321155";34;19
6840;"1010321156";34;19
6841;"1010331377";34;19
6842;"1010331378";34;19
6843;"1010331379";34;19
6844;"1010321157";34;19
6845;"1010321158";34;19
6846;"1010331380";34;19
6847;"1010331381";34;19
6848;"1010331382";34;19
6849;"1010321159";34;19
6850;"1010321160";34;19
6851;"1010331383";34;19
6852;"1010331384";34;19
6853;"1010331385";34;19
6854;"1010321161";34;19
6855;"1010321162";34;19
6856;"1010331386";34;19
6857;"1010331387";34;19
6858;"1010331388";34;19
6859;"1010321163";34;19
6860;"1010321164";34;19
6861;"1010331389";34;19
6862;"1010331390";34;19
6863;"1010331391";34;19
7172;"1010311025";34;19
7173;"1010311026";34;19
7174;"1010311027";34;19
7175;"1010311028";34;19
7176;"1010311029";34;19
13;"1010821013";34;19
14;"1010831022";34;19
15;"1010831023";34;19
16;"1010831024";34;19
17;"1010821006";34;19
18;"1010821005";34;19
19;"1010831006";34;19
20;"1010831007";34;19
21;"1010831008";34;19
22;"1010831009";34;19
23;"1010821007";34;19
24;"1010831010";34;19
25;"1010831011";34;19
26;"1010821004";34;19
27;"1010831003";34;19
28;"1010831004";34;19
29;"1010831005";34;19
237;"1010821020";34;19
238;"1010831040";34;19
239;"1010831041";34;19
240;"1010831042";34;19
241;"1010821018";34;19
242;"1010821017";34;19
243;"1010831034";34;19
244;"1010831035";34;19
245;"1010831036";34;19
246;"1010831037";34;19
247;"1010821019";34;19
248;"1010831038";34;19
249;"1010831039";34;19
250;"1010821016";34;19
251;"1010831031";34;19
252;"1010831032";34;19
253;"1010831033";34;19
461;"1010821025";34;19
462;"1010831052";34;19
463;"1010831053";34;19
464;"1010831054";34;19
465;"1010821023";34;19
466;"1010821022";34;19
467;"1010831046";34;19
468;"1010831047";34;19
469;"1010831048";34;19
470;"1010831049";34;19
471;"1010821024";34;19
472;"1010831050";34;19
473;"1010831051";34;19
474;"1010821021";34;19
475;"1010831043";34;19
476;"1010831044";34;19
477;"1010831045";34;19
685;"1010821029";34;19
686;"1010831061";34;19
687;"1010831062";34;19
688;"1010831063";34;19
689;"1010821028";34;19
690;"1010831058";34;19
691;"1010831059";34;19
692;"1010831060";34;19
693;"1010821027";34;19
694;"1010831028";34;19
695;"1010821015";34;19
696;"1010831029";34;19
697;"1010831030";34;19
698;"1010821026";34;19
699;"1010831055";34;19
700;"1010831056";34;19
701;"1010831057";34;19
909;"1010821014";34;19
910;"1010831025";34;19
911;"1010831026";34;19
912;"1010831027";34;19
913;"1010821010";34;19
914;"1010821009";34;19
915;"1010831015";34;19
916;"1010831016";34;19
917;"1010831017";34;19
918;"1010831018";34;19
919;"1010821011";34;19
920;"1010831019";34;19
921;"1010831020";34;19
922;"1010831012";34;19
923;"1010831013";34;19
924;"1010831014";34;19
925;"1010821008";34;19
30;"1010321009";34;19
31;"1010331013";34;19
32;"1010331036";34;19
33;"1010331075";34;19
34;"1010321012";34;19
35;"1010331016";34;19
36;"1010331039";34;19
37;"1010331078";34;19
38;"1010331034";34;19
39;"1010331073";34;19
40;"1010321011";34;19
41;"1010331015";34;19
42;"1010331038";34;19
43;"1010331077";34;19
44;"1010321015";34;19
45;"1010331019";34;19
46;"1010331042";34;19
47;"1010331081";34;19
48;"1010321017";34;19
49;"1010331021";34;19
50;"1010331044";34;19
51;"1010331061";34;19
52;"1010331067";34;19
53;"1010331083";34;19
54;"1010321035";34;19
55;"1010331059";34;19
56;"1010331065";34;19
57;"1010321010";34;19
58;"1010331014";34;19
59;"1010331037";34;19
60;"1010331076";34;19
61;"1010321016";34;19
62;"1010331020";34;19
63;"1010331043";34;19
64;"1010331082";34;19
65;"1010321018";34;19
66;"1010331022";34;19
67;"1010331045";34;19
68;"1010331084";34;19
69;"1010321033";34;19
70;"1010321030";34;19
71;"1010331023";34;19
72;"1010331046";34;19
73;"1010331085";34;19
74;"1010321086";34;19
75;"1010331245";34;19
76;"1010331246";34;19
77;"1010331247";34;19
78;"1010321085";34;19
79;"1010331100";34;19
80;"1010331101";34;19
81;"1010321148";34;19
254;"1010321051";34;19
255;"1010331149";34;19
256;"1010331148";34;19
257;"1010331150";34;19
258;"1010321054";34;19
259;"1010331157";34;19
260;"1010331158";34;19
261;"1010331159";34;19
262;"1010331147";34;19
263;"1010331146";34;19
264;"1010321053";34;19
265;"1010331154";34;19
266;"1010331155";34;19
267;"1010331156";34;19
268;"1010321056";34;19
269;"1010331162";34;19
270;"1010331163";34;19
271;"1010331164";34;19
272;"1010321058";34;19
273;"1010331170";34;19
274;"1010331171";34;19
275;"1010331168";34;19
276;"1010331169";34;19
