"id_product";"reference";"id_manufacturer";"id_category"
7375;"EPS38-175B-MAOS";4;18
7376;"EPS38-220B-COS";4;18
7377;"EPS38-175B-YOS";4;18
8281;"T-EPM200";4;18
8500;"EPS28-100B-MAOS";4;18
8501;"EPS28-105B-YOS";4;18
8502;"EPS28-130B-KOS";4;18
8503;"EPS28-160B-COS";4;18
6956;"5K-500B";5;18
6957;"AX140B";5;18
6986;"HP1025-26B-COS";5;18
6987;"HP1025-26B-MOS";5;18
6988;"HP1025-26B-YOS";5;18
6989;"HP1025-30B-KOS";5;18
6994;"HP1150-160B-OS";5;18
6995;"HP1150-245B-OS";5;18
6996;"HP12-150B";5;18
6997;"HP12-225B";5;18
6998;"HP13-143B-OS";5;18
6999;"HP1320-135B";5;18
7000;"HP1320-290B";5;18
7001;"HP13-215B-OS";5;18
7010;"HP2025-100B-KOS";5;18
7011;"HP2025-80B-COS";5;18
7012;"HP2025-80B-YOS";5;18
7013;"HP2025-85B-MAOS";5;18
7014;"HP2055-105B-OS2";5;18
7015;"HP2055-250B-OS2";5;18
7016;"HP2430-300B";5;18
7017;"HP2430-510B";5;18
7018;"HP251-40B-KOS";5;18
7074;"TRHP1005-80BOS3";5;18
7075;"TRHP1020-100B";5;18
7076;"TRHP1505-95BOS3";5;18
7077;"TRHP2015-315BOS";5;18
7078;"TRHP23-340B-OS";5;18
7079;"TRHP36-135B-COS";5;18
7080;"TRHP36-135B-MOS";5;18
7081;"TRHP36-135B-YOS";5;18
7082;"TRHP38-170B-COS";5;18
7083;"TRHP38-170B-MOS";5;18
7084;"TRHP38-170B-YOS";5;18
7085;"TRHP38-175B-KOS";5;18
7086;"TRHP41-500B-OS";5;18
7087;"TRHP42-550B-OS2";5;18
7088;"TRHP43-850B-OS2";5;18
7089;"TRHP4K-305B-OS";5;18
7090;"TRHP4K-500B-OS";5;18
7111;"MPSPLUS-1KG";5;18
7112;"MPT5-1KG";5;18
7378;"HP4730-275B-COS";5;18
7379;"HP4730-285B-MOS";5;18
7380;"HP4730-315B-KOS";5;18
7381;"HP4730-315B-YOS";5;18
8217;"HP451-105B-KOS";5;18
8218;"HP451-70B-COS";5;18
8219;"HP451-75B-MAOS";5;18
8220;"HP451-75B-YOS";5;18
8536;"TRHP55-345B-KOS";5;18
8537;"TRHP55-340B-COS";5;18
8538;"TRHP55-325B-MOS";5;18
8539;"TRHP55-315B-YOS";5;18
8610;"HP712-455B-OS";5;18
8611;"HP712-760B-OS";5;18
8678;"TRHP21-260B-OS";5;18
8646;"T-INX2020-B";24;18
8647;"T-INX2020-C";24;18
8648;"T-INX2020-M";24;18
8649;"T-INX2020-Y";24;18
6800;"T-QMS1610";15;18
7053;"QMS23-160B-MA";15;18
7054;"QMS23-165B-C";15;18
7055;"QMS23-185B-K";15;18
7056;"QMS23-215B-Y";15;18
8222;"TRKM24-175B-Y";15;18
8223;"TRKM24-175B-MA";15;18
8224;"TRKM24-175B-C";15;18
8225;"TRKM24-220B-K";15;18
6716;"T-KY825-B";13;18
6717;"T-KY825-C";13;18
6718;"T-KY825-M";13;18
6719;"T-KY825-Y";13;18
6724;"T-KY865-B";13;18
6725;"T-KY865-C";13;18
6726;"T-KY865-M";13;18
6727;"T-KY865-Y";13;18
6732;"T-KY880-B";13;18
6733;"T-KY880-C";13;18
6734;"T-KY880-M";13;18
6735;"T-KY880-Y";13;18
6740;"T-TK1130";13;18
6742;"T-TK1140";13;18
7178;"T-KY570-BK";13;18
7179;"T-KY570-CK";13;18
7180;"T-KY570-MK";13;18
7181;"T-KY570-YK";13;18
7234;"KYUNIV-1KG-K";13;18
7235;"KYUNIV-1KG-C";13;18
7236;"KYUNIV-1KG-MA";13;18
7237;"KYUNIV-1KG-Y";13;18
7238;"KYTK17UNIV-1KG";13;18
7239;"KYTK140UNIV-1KG";13;18
7240;"KYTK360UNIV-1KG";13;18
7241;"KYTK1125UNIV-1KG";13;18
6686;"T-LXE460";7;18
7027;"LE260-130B-OS";7;18
7028;"LE360-275B-OS";7;18
7029;"LE460-450B-OS";7;18
7091;"TRLE210-60B";7;18
7092;"TRLE232-80B-OS2";7;18
7093;"TRLE250-155BOS2";7;18
7095;"TRLE352-290BOS2";7;18
7098;"TRLT420-255BOS2";7;18
7099;"TRLT430-385BOS2";7;18
7110;"LEXUNIV-1KG-OS";7;18
7126;"T-LXX463-9";7;18
8695;"TROPTE90B";7;18
6703;"T-OKI511-B";17;18
6708;"T-OKI2232-B";17;18
6709;"T-OKI2232-C";17;18
6710;"T-OKI2232-M";17;18
6711;"T-OKI2232-Y";17;18
7030;"OKI34-115B-Y";17;18
7031;"OKI34-30B-MA";17;18
7032;"OKI34-35B-K";17;18
7033;"OKI34-40B-C";17;18
7034;"OKI34-55B-MA";17;18
7035;"OKI34-60B-C";17;18
7036;"OKI34-60B-Y";17;18
7037;"OKI34-65B-K";17;18
7038;"OKI34-70B-MA";17;18
7039;"OKI34-85B-C";17;18
7040;"OKI34-90B-Y";17;18
7041;"OKI57-40B-Y";17;18
7042;"OKI57-50B-C";17;18
7043;"OKI57-55B-MA";17;18
7044;"OKI58-105B-Y";17;18
7045;"OKI58-115B-C";17;18
7046;"OKI58-145B-MA";17;18
7047;"OKI58-150B-K";17;18
7048;"OKI58-175B-K";17;18
7049;"OKI5950-115B-Y";17;18
7050;"OKI5950-150B-C";17;18
7051;"OKI5950-150B-MA";17;18
7052;"OKI5950-210B-K";17;18
7117;"OKIUNIV2-1KG-C";17;18
7118;"OKIUNIV2-1KG-K";17;18
7119;"OKIUNIV2-1KG-MA";17;18
7120;"OKIUNIV2-1KG-Y";17;18
7370;"OKIUNIV-1KG-K";17;18
7371;"OKIUNIV-1KG-Y";17;18
7372;"OKIUNIV-1KG-MA";17;18
7373;"OKIUNIV-1KG-C";17;18
8226;"OKI88-160B-C";17;18
8227;"OKI88-190B-Y";17;18
8228;"OKI88-195B-MA";17;18
8229;"OKI88-225B-K";17;18
8632;"T-OKI401";17;18
8650;"T-OKI2032-B";17;18
8651;"T-OKI2032-C";17;18
8652;"T-OKI2032-M";17;18
8653;"T-OKI2032-Y";17;18
7201;"T-OL226-B";8;18
7202;"T-OL226-C";8;18
7203;"T-OL226-M";8;18
7204;"T-OL226-Y";8;18
6761;"T-RI1200";19;18
6807;"T-RIBP20";19;18
6810;"T-RI1275";19;18
7825;"T-RIC100";19;18
8744;"RC242-200B-K";19;18
8745;"RC242-230B-C";19;18
8746;"RC242-200B-MA";19;18
8747;"RC242-160B-Y";19;18
6745;"T-SM4650";12;18
6759;"T-SM6220";12;18
7057;"SAM300-45B-MAOS";12;18
7058;"SAM300-50B-COS";12;18
7059;"SAM300-50B-YOS";12;18
7060;"SAM409-70B-KOS";12;18
7061;"SAM550-200B-C";12;18
7062;"SAM550-200B-MA";12;18
7063;"SAM550-220B-Y";12;18
7064;"SAM550-315B-K";12;18
7100;"TRS1610-80B-OS";12;18
7101;"TRS1630-60B-OS";12;18
7102;"TRS1750-65B-OS";12;18
7103;"TRS2010-100B-OS";12;18
7104;"TRS2151-255B-OS";12;18
7105;"TRS2165-55B-OS";12;18
7106;"TRS2851-160B-OS";12;18
7369;"SAM300-105B-KOS";12;18
7382;"SAM670-105B-YOS";12;18
7383;"SAM670-130B-KOS";12;18
7384;"SAM670-130B-MOS";12;18
7385;"SAM670-135B-COS";12;18
8230;"TRS3310-180B-OS";12;18
8605;"TRS2950-70B-OS2";12;18
8612;"TRS2825-90B-OS";12;18
8654;"T-SM3325";12;18
8700;"SAM406-40B-COS";12;18
8701;"SAM406-40B-MOS";12;18
8702;"SAM406-45B-YOS";12;18
8703;"SAM406-55B-KOS";12;18
6751;"T-UT4621-B";31;18
6752;"T-UT4621-C";31;18
6753;"T-UT4621-M";31;18
6754;"T-UT4621-Y";31;18
7132;"T-UT3726-B";31;18
7133;"T-UT3726-C";31;18
7134;"T-UT3726-M";31;18
7135;"T-UT3726-Y";31;18
7140;"T-UT3626-B";31;18
7141;"T-UT3626-C";31;18
7142;"T-UT3626-M";31;18
7143;"T-UT3626-Y";31;18
7148;"T-UT1725-B";31;18
7149;"T-UT1725-C";31;18
7150;"T-UT1725-M";31;18
7151;"T-UT1725-Y";31;18
7183;"T-UT3128";31;18
7193;"T-UT3721-B";31;18
7194;"T-UT3721-C";31;18
7195;"T-UT3721-M";31;18
7196;"T-UT3721-Y";31;18
7205;"T-UT3135";31;18
6744;"T-XPM20";31;18
7107;"X6125-15B-C";31;18
7108;"X6125-15B-MA";31;18
7109;"X6125-15B-Y";31;18
8613;"X4510-860B-OS";31;18
8698;"TRS2250-125B-OS";31;18
3866;"T-MB20-B";21;18
3867;"T-MB20-C";21;18
3868;"T-MB20-M";21;18
3869;"T-MB20-Y";21;18
3870;"T-MB25-B";21;18
3871;"T-MB25-C";21;18
3872;"T-MB25-M";21;18
3873;"T-MB25-Y";21;18
3874;"T-MB250-B";21;18
3875;"T-MB250-C";21;18
3876;"T-MB250-M";21;18
3877;"T-MB250-Y";21;18
3878;"T-MB35-B";21;18
3879;"T-MB35-C";21;18
3880;"T-MB35-M";21;18
3881;"T-MB35-Y";21;18
4731;"TC-MB20-3";21;18
4732;"TC-MB25-3";21;18
4733;"TC-MB35-3";21;18
4962;"TC-MB20-4";21;18
4963;"TC-MB25-4";21;18
4964;"TC-MB35-4";21;18
3689;"T-B2700-CKG";2;18
3690;"T-B2700-BKG";2;18
3691;"T-B2700-MKG";2;18
3692;"T-B2700-YKG";2;18
3693;"T-B2000-KG";2;18
3694;"T-B2110-KG";2;18
3695;"T-B3060-KG";2;18
3882;"T-B2400-B";2;18
3883;"T-B2400-C";2;18
3884;"T-B2400-M";2;18
3885;"T-B2400-Y";2;18
3886;"T-B4000-B";2;18
3887;"T-B4200-C";2;18
3888;"T-B4200-M";2;18
3889;"T-B4200-Y";2;18
3890;"T-B2600-B";2;18
3891;"T-B2600-C";2;18
3892;"T-B2600-M";2;18
3893;"T-B2600-Y";2;18
3894;"T-B2700-Y";2;18
3895;"T-B2700-C";2;18
3896;"T-B2700-M";2;18
3897;"T-B2700-B";2;18
3898;"T-B3040-B";2;18
3899;"T-B3040-C";2;18
3900;"T-B3040-M";2;18
3901;"T-B3040-Y";2;18
3902;"T-B3400-B";2;18
3903;"T-B3400-C";2;18
3904;"T-B3400-M";2;18
3905;"T-B3400-Y";2;18
3906;"T-B4000-C";2;18
3907;"T-B4000-M";2;18
3908;"T-B4000-Y";2;18
3909;"T-B4140-B";2;18
3910;"T-B4140-C";2;18
3911;"T-B4140-M";2;18
3912;"T-B4140-Y";2;18
3913;"T-B4570-B";2;18
3914;"T-B4570-C";2;18
3915;"T-B4570-M";2;18
3916;"T-B4570-Y";2;18
3917;"T-BR8050";2;18
3918;"T-B4040-B";2;18
3919;"T-B4040-C";2;18
3920;"T-B4040-M";2;18
3921;"T-B4040-Y";2;18
3922;"T-B2000";2;18
3923;"T-B2005";2;18
3924;"T-B2010";2;18
3925;"T-B2110";2;18
3926;"T-B2220";2;18
3927;"T-B3060";2;18
3928;"T-B3280";2;18
3929;"T-B4100";2;18
3930;"T-B5500";2;18
4734;"T-B2400-3";2;18
4735;"T-B2600-3";2;18
4736;"T-B4200-3";2;18
4737;"TC-B4200-3";2;18
4738;"T-B2700-3";2;18
4739;"T-B3040-3";2;18
4740;"T-B3400-3";2;18
4741;"T-B4000-3";2;18
4742;"T-B4140-3";2;18
4743;"T-B4570-3";2;18
4744;"T-B4040-3";2;18
4965;"T-B2400-4";2;18
4966;"T-B2600-4";2;18
4967;"T-B2700-4";2;18
4968;"T-B3040-4";2;18
4969;"T-B3400-4";2;18
4970;"T-B4000-4";2;18
4971;"T-B4140-4";2;18
4972;"T-B4570-4";2;18
4973;"T-B4040-4";2;18
6364;"T-B4200-B";2;18
6559;"T-B3380";2;18
3696;"T-CAN5050-MK";3;18
3697;"T-CAN5050-BK";3;18
3698;"T-CAN5050-CK";3;18
3699;"T-CAN5050-YK";3;18
3700;"T-EP307-BKG";3;18
3701;"T-EP307-CKG";3;18
3702;"T-EP307-MKG";3;18
3703;"T-EP307-YKG";3;18
3704;"T-EP87-BKG";3;18
3705;"T-EP87-CKG";3;18
3706;"T-EP87-MKG";3;18
3707;"T-EP87-YKG";3;18
3931;"T-EP82-B";3;18
3932;"T-EP82-C";3;18
3933;"T-EP82-M";3;18
3934;"T-EP82-Y";3;18
3935;"T-EP85-B";3;18
3936;"T-EP85-C";3;18
3937;"T-EP85-M";3;18
3938;"T-EP85-Y";3;18
3939;"T-CAN728";3;18
3940;"T-HP1100";3;18
3941;"T-CAN5300-B";3;18
3942;"T-CAN5300-C";3;18
3943;"T-CAN5300-M";3;18
3944;"T-CAN5300-Y";3;18
3945;"T-CAN5400-B";3;18
3946;"T-CAN5400-C";3;18
3947;"T-CAN5400-M";3;18
3948;"T-CAN5400-Y";3;18
3949;"T-CAN5050-B";3;18
3950;"T-CAN5050-C";3;18
3951;"T-CAN5050-Y";3;18
3952;"T-CAN3100-C";3;18
3953;"T-CAN3100-M";3;18
3954;"T-CAN3100-Y";3;18
3955;"T-EP86-C";3;18
3956;"T-EP86-B";3;18
3957;"T-EP86-M";3;18
3958;"T-EP86-Y";3;18
3959;"T-CAN712";3;18
3960;"T-CAN713";3;18
3961;"T-EP83-B";3;18
3962;"T-EP83-C";3;18
3963;"T-EP83-M";3;18
3964;"T-EP83-Y";3;18
3965;"T-EP307-B";3;18
3966;"T-EP307-C";3;18
3967;"T-EP307-M";3;18
3968;"T-EP307-Y";3;18
3969;"T-CAN5050-M";3;18
3970;"T-EP87-C";3;18
3971;"T-EP87-B";3;18
3972;"T-EP87-M";3;18
3973;"T-EP87-Y";3;18
3974;"T-CAN725";3;18
3975;"T-CAN726";3;18
3976;"T-CAN719";3;18
3977;"T-CAN719-H";3;18
3978;"T-CAN7200-B";3;18
3979;"T-CAN7200-C";3;18
3980;"T-CAN7200-M";3;18
3981;"T-CAN7200-Y";3;18
3982;"T-CANEX";3;18
3983;"T-CANPX";3;18
3984;"T-CANVX";3;18
3985;"T-CANWX";3;18
3986;"T-CAN-E30";3;18
4745;"TC-CAN5300-3";3;18
4746;"TC-CAN5400-3";3;18
4747;"T-EP82-3";3;18
4748;"TC-EP85-3";3;18
4749;"T-CAN3100-3";3;18
4750;"TC-EP86-3";3;18
4751;"T-EP83-3";3;18
4752;"T-EP307-3";3;18
4753;"TC-EP307-3";3;18
4754;"TC-CAN5050-3";3;18
4755;"T-CAN5050-3";3;18
4756;"TC-EP87-3";3;18
4757;"TC-CAN7200-3";3;18
4974;"TC-CAN5300-4";3;18
4975;"TC-CAN5400-4";3;18
4976;"T-EP82-4";3;18
4977;"TC-EP85-4";3;18
4978;"TC-EP86-4";3;18
4979;"T-EP83-4";3;18
4980;"T-EP307-4";3;18
4981;"TC-EP307-4";3;18
4982;"T-CAN5050-4";3;18
4983;"TC-CAN5050-4";3;18
4984;"TC-EP87-4";3;18
4985;"TC-CAN7200-4";3;18
2560;"CA-DEL3110-B";16;18
2561;"CA-DEL3110-C";16;18
2562;"CA-DEL3110-M";16;18
2563;"CA-DEL3110-Y";16;18
2564;"CA-DEL3130-B";16;18
2565;"CA-DEL3130-C";16;18
2566;"CA-DEL3130-M";16;18
2567;"CA-DEL3130-Y";16;18
3708;"T-DEL1320-YK";16;18
3709;"T-DEL1320-BK";16;18
3710;"T-DEL1320-CK";16;18
3711;"T-DEL1320-MK";16;18
3712;"T-DEL3110-BK";16;18
3713;"T-DEL3110-CK";16;18
3714;"T-DEL3110-MK";16;18
3715;"T-DEL3110-YK";16;18
3987;"T-DEL1130";16;18
3988;"T-DEL1235-B";16;18
3989;"T-DEL1235-C";16;18
3990;"T-DEL1235-M";16;18
3991;"T-DEL1235-Y";16;18
3992;"T-DEL1250-B";16;18
3993;"T-DEL1250-C";16;18
3994;"T-DEL1250-M";16;18
3995;"T-DEL1250-Y";16;18
3996;"T-DEL1320-B";16;18
3997;"T-DEL1320-C";16;18
3998;"T-DEL1320-M";16;18
3999;"T-DEL1320-Y";16;18
4000;"T-DEL1815";16;18
4001;"T-DEL2135-B";16;18
4002;"T-DEL2135-C";16;18
4003;"T-DEL2135-M";16;18
4004;"T-DEL2135-Y";16;18
4005;"T-DEL2145-B";16;18
4006;"T-DEL2145-C";16;18
4007;"T-DEL2145-M";16;18
4008;"T-DEL2145-Y";16;18
4009;"T-DEL2155-B";16;18
4010;"T-DEL2155-C";16;18
4011;"T-DEL2155-M";16;18
4012;"T-DEL2155-Y";16;18
4013;"T-DEL2330";16;18
4014;"T-DEL2335";16;18
4015;"T-DEL3-B";16;18
4016;"T-DEL3-C";16;18
4017;"T-DEL3-M";16;18
4018;"T-DEL3-Y";16;18
4019;"T-DEL3110-B";16;18
4020;"T-DEL3110-C";16;18
4021;"T-DEL3110-M";16;18
4022;"T-DEL3110-Y";16;18
4023;"T-DEL3130-B";16;18
4024;"T-DEL3130-C";16;18
4025;"T-DEL3130-M";16;18
4026;"T-DEL3130-Y";16;18
4027;"T-DEL5-C";16;18
4028;"T-DEL5-M";16;18
4029;"T-DEL5-Y";16;18
4030;"T-DEL5110-C";16;18
4031;"T-DEL5110-M";16;18
4032;"T-DEL5110-Y";16;18
4033;"T-DEL5330";16;18
4758;"T-DEL1235-3";16;18
4759;"TC-DEL1235-3";16;18
4760;"TC-DEL1250-3";16;18
4761;"TC-DEL1320-3";16;18
4762;"TC-DEL2135-3";16;18
4763;"TC-DEL2145-3";16;18
4764;"TC-DEL2155-3";16;18
4765;"T-DEL3-3";16;18
4766;"TC-DEL3110-3";16;18
4767;"TC-DEL3130-3";16;18
4768;"TC-DEL5-3";16;18
4769;"TC-DEL5110-3";16;18
4986;"T-DEL1235-4";16;18
4987;"TC-DEL1235-4";16;18
4988;"TC-DEL1250-4";16;18
4989;"TC-DEL1320-4";16;18
4990;"TC-DEL2135-4";16;18
4991;"TC-DEL2145-4";16;18
4992;"TC-DEL2155-4";16;18
4993;"T-DEL3-4";16;18
4994;"TC-DEL3110-4";16;18
4995;"TC-DEL3130-4";16;18
6366;"T-DEL5-B";16;18
6368;"T-DEL5110-B";16;18
6815;"bazar";16;18
2568;"CA-EPS2800-B";4;18
2569;"CA-EPS2800-C";4;18
2570;"CA-EPS2800-M";4;18
2571;"CA-EPS2800-Y";4;18
2572;"CA-EPS3800-B";4;18
2573;"CA-EPS3800-C";4;18
2574;"CA-EPS3800-M";4;18
2575;"CA-EPS3800-Y";4;18
3716;"T-EPS1000-BK";4;18
3717;"T-EPS1000-CK";4;18
3718;"T-EPS1000-MK";4;18
3719;"T-EPS1000-YK";4;18
3720;"T-EPS2800-BK";4;18
3721;"T-EPS2800-CK";4;18
3722;"T-EPS2800-MK";4;18
3723;"T-EPS2800-YK";4;18
3724;"T-EPS900-CKG";4;18
3725;"T-EPS900-BKG";4;18
3726;"T-EPS900-MKG";4;18
3727;"T-EPS900-YKG";4;18
3728;"T-EPS11-BKG";4;18
3729;"T-EPS11-CKG";4;18
3730;"T-EPS11-MKG";4;18
3731;"T-EPS11-YKG";4;18
4034;"T-EPS1000-C";4;18
4035;"T-EPS1000-Y";4;18
4036;"T-EPS1000-B";4;18
4037;"T-EPS1000-M";4;18
4038;"T-EPS1100-B";4;18
4039;"T-EPS1100-C";4;18
4040;"T-EPS1100-M";4;18
4041;"T-EPS1100-Y";4;18
4042;"T-EPS1600-B";4;18
4043;"T-EPS1600-C";4;18
4044;"T-EPS1600-M";4;18
4045;"T-EPS1600-Y";4;18
4046;"T-EPS1700-B";4;18
4047;"T-EPS1700-C";4;18
4048;"T-EPS1700-M";4;18
4049;"T-EPS1700-Y";4;18
4050;"T-EPS2600-B";4;18
4051;"T-EPS2600-C";4;18
4052;"T-EPS2600-M";4;18
4053;"T-EPS2600-Y";4;18
4054;"T-EPS3000-C";4;18
4055;"T-EPS3000-M";4;18
4056;"T-EPS3000-Y";4;18
4057;"T-EPS3900-B";4;18
4058;"T-EPS3900-C";4;18
4059;"T-EPS3900-M";4;18
4060;"T-EPS3900-Y";4;18
4061;"T-EPS4000-C";4;18
4062;"T-EPS4000-M";4;18
4063;"T-EPS4000-Y";4;18
4064;"T-EPS4100-C";4;18
4065;"T-EPS4100-M";4;18
4066;"T-EPS4100-Y";4;18
4067;"T-EPS4200-C";4;18
4068;"T-EPS4200-M";4;18
4069;"T-EPS4200-Y";4;18
4070;"T-EPS8600-B";4;18
4071;"T-EPS8600-C";4;18
4072;"T-EPS8600-M";4;18
4073;"T-EPS8600-Y";4;18
4074;"T-EPS900-B";4;18
4075;"T-EPS900-C";4;18
4076;"T-EPS900-M";4;18
4077;"T-EPS900-Y";4;18
4078;"T-EPS9100-C";4;18
4079;"T-EPS9100-M";4;18
4080;"T-EPS9100-Y";4;18
4081;"T-EPS9200-B";4;18
4082;"T-EPS9200-C";4;18
4083;"T-EPS9200-M";4;18
4084;"T-EPS9200-Y";4;18
4085;"T-EPSCX21-B";4;18
4086;"T-EPSCX21-C";4;18
4087;"T-EPSCX21-M";4;18
4088;"T-EPSCX21-Y";4;18
4089;"T-EPM1400";4;18
4090;"T-EPS2800-B";4;18
4091;"T-EPS2800-C";4;18
4092;"T-EPS2800-M";4;18
4093;"T-EPS2800-Y";4;18
4094;"T-EPS2900-B";4;18
4095;"T-EPS2900-C";4;18
4096;"T-EPS2900-M";4;18
4097;"T-EPS2900-Y";4;18
4098;"T-EPS3800-B";4;18
4099;"T-EPS3800-C";4;18
4100;"T-EPS3800-M";4;18
4101;"T-EPS3800-Y";4;18
4102;"T-EPS6200";4;18
4103;"T-EPS8000-B";4;18
4104;"T-EPS8000-C";4;18
4105;"T-EPS8000-M";4;18
4106;"T-EPS8000-Y";4;18
4107;"T-EPSN3000";4;18
4108;"T-EPS1200";4;18
4109;"T-EPM2000";4;18
4110;"T-EPM2300";4;18
4770;"T-EPS1000-3";4;18
4771;"T-EPS2600-3";4;18
4772;"TC-EPS3900-3";4;18
4773;"T-EPS4000-3";4;18
4774;"TC-EPS4200-3";4;18
4775;"T-EPS8600-3";4;18
4776;"T-EPS900-3";4;18
4777;"T-EPS9100-3";4;18
4778;"T-EPSCX21-3";4;18
4779;"T-EPS1100-3";4;18
4780;"TC-EPS1100-3";4;18
4781;"TC-EPS1600-3";4;18
4782;"TC-EPS1700-3";4;18
4783;"TC-EPS2800-3";4;18
4784;"TC-EPS2900-3";4;18
4785;"TC-EPS3000-3";4;18
4786;"TC-EPS3800-3";4;18
4787;"TC-EPS4100-3";4;18
4788;"TC-EPS9200-3";4;18
4789;"T-EPS8000-3";4;18
4996;"T-EPS2600-4";4;18
4997;"TC-EPS3900-4";4;18
4998;"T-EPS8600-4";4;18
4999;"T-EPS900-4";4;18
5000;"T-EPSCX21-4";4;18
5001;"T-EPS1000-4";4;18
5002;"T-EPS1100-4";4;18
5003;"TC-EPS1100-4";4;18
