"id_product";"reference";"id_manufacturer";"id_category"
2344;"1110211014";4;3
2345;"1110211015";4;3
2346;"1110211016";4;3
2347;"1110211017";4;3
2348;"1110211018";4;3
2349;"1110211019";4;3
2350;"1110211020";4;3
2351;"1110211021";4;3
2352;"1110211022";4;3
2353;"1110211023";4;3
2354;"1110211024";4;3
2355;"1110211025";4;3
2356;"1110211026";4;3
2357;"1110211027";4;3
2358;"1110211028";4;3
2359;"1110211029";4;3
2360;"1110211030";4;3
2361;"1110211031";4;3
2362;"1110211032";4;3
2363;"1110211033";4;3
2364;"1110211034";4;3
2365;"1110211035";4;3
2366;"1110211036";4;3
2367;"1110211037";4;3
2368;"1110211038";4;3
2369;"1110211039";4;3
2370;"1110211040";4;3
2371;"1110211041";4;3
2372;"1110211042";4;3
2373;"1110211043";4;3
2374;"1110211044";4;3
2375;"1110211045";4;3
2376;"1110211046";4;3
2377;"1110211047";4;3
2378;"1110211048";4;3
2379;"1110211049";4;3
2380;"1110231070";4;3
2381;"1110211050";4;3
2382;"1110211051";4;3
2383;"1110211052";4;3
2384;"1110211053";4;3
2385;"1110211054";4;3
2386;"1110211055";4;3
2387;"1110231071";4;3
2388;"1110211057";4;3
2389;"1110211058";4;3
2390;"1110211059";4;3
2391;"1110211060";4;3
2392;"1110211061";4;3
2393;"1110211067";4;3
2394;"1110211062";4;3
2395;"1110211063";4;3
2396;"1110211064";4;3
2397;"1110211065";4;3
2398;"1110211066";4;3
2399;"1110211068";4;3
2400;"1110211073";4;3
2401;"1110211074";4;3
2402;"1110211075";4;3
2403;"1110211076";4;3
2404;"1110211077";4;3
2405;"1110211106";4;3
2406;"1110211107";4;3
2407;"1110211108";4;3
2408;"1110211109";4;3
2409;"7040007011";4;3
2410;"7040007012";4;3
2411;"7040007013";4;3
2412;"7040007014";4;3
2413;"7040007021";4;3
2414;"7040007022";4;3
2415;"7040007023";4;3
2416;"7040007024";4;3
2417;"7040001631";4;3
2418;"7040001632";4;3
2419;"7040001633";4;3
2420;"7040001634";4;3
2421;"7040002431";4;3
2422;"7040002432";4;3
2423;"7040002433";4;3
2424;"7040002434";4;3
2425;"7040002435";4;3
2426;"7040002436";4;3
2427;"7040002621";4;3
2428;"7040002631";4;3
2429;"7040002632";4;3
2430;"7040002633";4;3
2431;"7040002634";4;3
2432;"1110811012";2;3
2433;"1110811013";2;3
2434;"1110811014";2;3
2435;"1110811015";2;3
2436;"1110811016";2;3
2437;"1110811017";2;3
2438;"1110811034";2;3
2439;"1110811035";2;3
2440;"1110811036";2;3
2441;"1110811037";2;3
2442;"1110811038";2;3
2443;"1110811039";2;3
2444;"1110811024";2;3
2445;"1110811025";2;3
2446;"1110811026";2;3
2447;"1110811027";2;3
2448;"1110811028";2;3
2449;"1110811040";2;3
2450;"1110811029";2;3
2451;"1110811030";2;3
2452;"1110811031";2;3
2453;"1110811032";2;3
2454;"1110811033";2;3
2455;"7050001280";2;3
2456;"1110811053";2;3
2457;"1110811054";2;3
2458;"1110811055";2;3
2459;"1110811056";2;3
2460;"1110811057";2;3
2461;"1110311003";3;3
2462;"1110311004";3;3
2463;"1110311005";3;3
2464;"1110311006";3;3
2465;"1110311007";3;3
2466;"1110311008";3;3
2467;"1110311009";3;3
2468;"1110311010";3;3
2469;"1110311011";3;3
2470;"1110311012";3;3
2471;"1110311051";3;3
2472;"1110311052";3;3
2473;"1110311053";3;3
2474;"1110311054";3;3
2475;"1110311055";3;3
2476;"1110311056";3;3
2477;"1110311013";3;3
2478;"1110311014";3;3
2479;"1110311015";3;3
2480;"1110311016";3;3
2481;"1110311017";3;3
2482;"1110311018";3;3
2483;"1110311019";3;3
2484;"1110311044";3;3
2485;"1110311045";3;3
2486;"1110311020";3;3
2487;"1110311021";3;3
2488;"1110311022";3;3
2489;"1110311023";3;3
2490;"1110311024";3;3
2491;"1110311025";3;3
2492;"1110311026";3;3
2493;"1110311027";3;3
2494;"1110311028";3;3
2495;"1110311030";3;3
2496;"1110311032";3;3
2497;"1110311033";3;3
2498;"1110311034";3;3
2499;"1110311035";3;3
2500;"1110311036";3;3
2501;"1110311037";3;3
2502;"1110311046";3;3
2503;"1110111000";7;3
2504;"1110111001";7;3
2505;"1110111006";7;3
2506;"1110111002";7;3
2507;"1110111003";7;3
2508;"1110111004";7;3
2509;"1110111005";7;3
2510;"1110111007";7;3
2511;"1113911000";6;3
2512;"1113911001";6;3
2513;"1113911002";6;3
2514;"1113911003";6;3
2515;"1113911004";6;3
2516;"1113911005";6;3
6444;"3520000001";7;3
6445;"3520000004";7;3
6446;"3520000005";7;3
6447;"3520000014";7;3
6448;"3520000015";7;3
6449;"3520000020";7;3
6450;"3520000023";7;3
6451;"3520000024";7;3
6452;"3520000025";7;3
6453;"3520000027";7;3
6454;"3520000029";7;3
6455;"3520000031";7;3
6456;"3520000032";7;3
6457;"3520000033";7;3
6458;"3520000034";7;3
6459;"3520000035";7;3
6460;"3520000036";7;3
6461;"3520000037";7;3
6462;"3520000043";7;3
6463;"3520000044";7;3
6464;"3520000050";7;3
6465;"3520000030";7;3
6466;"3520000070";7;3
6467;"3520000075";7;3
6468;"3520000080";7;3
6469;"3520000082";7;3
6470;"3520000083";7;3
6471;"3520000088";7;3
6472;"7070000210";12;3
6473;"7070000211";12;3
6474;"1110311062";3;3
6511;"1110011114";5;3
6512;"1110011115";5;3
6513;"1110011116";5;3
6514;"1110011117";5;3
6515;"1110011126";5;3
6516;"1110011118";5;3
6517;"1110011119";5;3
6518;"1110011120";5;3
6519;"1110011121";5;3
6520;"1110011122";5;3
6521;"1110011123";5;3
6522;"1110011124";5;3
6523;"1110011125";5;3
6524;"1110311063";3;3
6525;"1110311064";3;3
6526;"1110311065";3;3
6527;"1110311066";3;3
6528;"1110311067";3;3
6529;"1110311068";3;3
6530;"1110211111";4;3
6531;"1110211112";4;3
6532;"1110211113";4;3
6533;"1110211114";4;3
6534;"1110211115";4;3
6535;"1110211116";4;3
6536;"1110011127";5;3
6537;"1110011128";5;3
6538;"1110011129";5;3
6539;"1110011130";5;3
6591;"1110311069";3;3
6592;"1110311070";3;3
6593;"1110311071";3;3
6594;"1110311072";3;3
6595;"1110311073";3;3
6596;"1110311074";3;3
6597;"1110111008";7;3
6598;"1110111009";7;3
6599;"1110111010";7;3
6600;"1110111011";7;3
6601;"1110111012";7;3
6602;"3510000029";5;3
6603;"3510000020";5;3
6604;"3510000025";5;3
6605;"3510000026";5;3
6606;"3510000049";5;3
6607;"3510000468";5;3
6608;"3510000469";5;3
6609;"3510000470";5;3
6610;"3510000471";5;3
6611;"3510000472";5;3
6612;"3510000473";5;3
6613;"7010000811";5;3
6614;"7010000812";5;3
6615;"7010000813";5;3
6616;"7010000814";5;3
6617;"7010000815";5;3
6618;"7010000816";5;3
6619;"7010000831";5;3
6620;"7010000832";5;3
6621;"7010000833";5;3
6622;"7010000834";5;3
6623;"7010000835";5;3
6624;"7010000836";5;3
6625;"3510000486";5;3
6626;"3510000487";5;3
6627;"3510000488";5;3
6628;"3510000489";5;3
6629;"3510000490";5;3
6630;"3510000485";5;3
6631;"7010000091";5;3
6632;"7010000092";5;3
6633;"7010000093";5;3
6634;"7010000094";5;3
6635;"3510000490";5;3
6636;"3510000491";5;3
6637;"3510000492";5;3
6638;"3510000493";5;3
6639;"3510000494";5;3
6640;"3510000495";5;3
6641;"3510000496";5;3
6642;"3510000497";5;3
6643;"7040000481";4;3
6644;"7040000482";4;3
6645;"7040000483";4;3
6646;"7040000484";4;3
6647;"7040000485";4;3
6648;"7040000486";4;3
6688;"1110811060";2;3
6689;"1110811061";2;3
6690;"1110811062";2;3
6691;"1110811063";2;3
6692;"1110811064";2;3
6814;"1110211119";4;3
8464;"7080000211";19;3
8465;"7080000212";19;3
8466;"7080000213";19;3
8467;"7080000214";19;3
8468;"7080000311";19;3
8469;"7080000312";19;3
8470;"7080000313";19;3
8471;"7080000314";19;3
8472;"7080000411";19;3
8473;"7080000412";19;3
8474;"7080000413";19;3
8475;"7080000414";19;3
8476;"7070000040";12;3
8477;"7070000041";12;3
8478;"7010000381";5;3
8479;"7010000382";5;3
8480;"7010000383";5;3
8481;"7010000384";5;3
8482;"7010000385";5;3
8483;"7010000386";5;3
8484;"7010000387";5;3
8485;"7010000388";5;3
8720;"7030000555";3;3
8768;"7050001231";2;3
8769;"7050001232";2;3
8770;"7050001233";2;3
8771;"7050001234";2;3
8772;"1110811071";2;3
