"id_product";"reference";"id_manufacturer";"id_category"
8674;"HP3525DBLADE-5";5;22
8676;"HP3525RECBLD-1T";5;22
7242;"KYHCAP";13;22
7243;"KYHETOOL";13;22
7244;"KYHEJIG";13;22
6701;"D-LXE120";7;22
6758;"D-LXE260";7;22
6762;"D-LXT420";7;22
6755;"D-OKI410";17;22
6760;"FG-RI1200";19;22
6808;"D-RIBP20";19;22
6809;"D-RI1275";19;22
6756;"D-SM415";12;22
6757;"D-SM680";12;22
6945;"DRSAM2851-5";12;22
7168;"DRSAM1630-5";12;22
7169;"DRSAM2851-5";12;22
7170;"DRSAM1610-2-5";12;22
7208;"DRSAM101-5";12;22
7209;"DRSAM103-5";12;22
7211;"SAM1750PCR-OS";12;22
7220;"SAM1610SHPROT";12;22
7230;"SAM1610CONVEPLT";12;22
7402;"DRSAM660-5";12;22
8535;"DRSAM2550-5";12;22
8669;"DRSAM1750-2-5";12;22
7219;"S1610DRSBLD-4T";12;22
7403;"SAM660BLADE-10";12;22
8201;"SAM101DEVRL";12;22
8252;"SAM104DEVRL";12;22
8262;"SAM101BLADE-10";12;22
7123;"SAM407DBLADE-10";12;22
7229;"S1610CONVWBIN2";12;22
7231;"SAM1610CONVWBIN";12;22
7404;"SAMUNIHCAP-B";12;22
6346;"CWGATC0002";33;22
6344;"UNGA1879";33;22
5338;"Z-TRICH";33;22
6345;"SCGAKP01";33;22
7352;"LFCCLOTH";33;22
7353;"TPS";33;22
7354;"TPS-90";33;22
7366;"KPOW";33;22
7367;"ZPOW";33;22
7368;"1513011168";33;22
8279;"LUBE44";33;22
8280;"CONCLUBE";33;22
6872;"550818";33;22
6873;"5501018";33;22
6874;"500818";33;22
6875;"5001018";33;22
6876;"5001218";33;22
6877;"5001224";33;22
6878;"5001418";33;22
6879;"5001918";33;22
6954;"NVRTABPCR-H1525";33;22
1853;"1513011044";1;22
1857;"1613011004";1;22
1858;"1513011047";1;22
1859;"1513011086";1;22
1860;"1513011048";1;22
1861;"1513011087";1;22
1862;"1513011049";1;22
1863;"1513011050";1;22
1864;"1513011051";1;22
8243;"1613011004";1;22
1872;"1510811011";2;22
1873;"1510811010";2;22
3473;"D-B4040";2;22
3474;"D-B2000";2;22
3475;"D-B2200";2;22
3476;"D-B3040";2;22
3477;"D-B3000";2;22
3478;"D-B3100";2;22
3479;"D-B6000";2;22
3605;"EC-B2220-FG";2;22
3606;"EC-B2220";2;22
3650;"FG-B4040";2;22
3651;"FG-B2000";2;22
3652;"FG-B2110";2;22
3653;"FG-B2220";2;22
3654;"FG-B3040";2;22
3655;"FG-B3170";2;22
3656;"FG-B4140";2;22
3657;"FG-B4570";2;22
3658;"FG-B4100";2;22
6558;"FGP-B3380";2;22
6568;"FG-B3380";2;22
6575;"D-B4140";2;22
6576;"D-B3380";2;22
8618;"B5250HYFGR-10";2;22
3660;"S-B2400";2;22
3661;"S-B2700";2;22
3662;"S-B4040";2;22
3663;"S-B2000";2;22
3669;"S-B4000";2;22
3670;"S-B4200";2;22
5339;"P-BUNI";2;22
1871;"1510811000";2;22
3480;"D-EP85";3;22
3481;"D-CAN712";3;22
3482;"D-CAN719";3;22
3483;"D-CAN728";3;22
3484;"D-CAN-E30";3;22
3485;"D-HP1100";3;22
3486;"D-CAN713";3;22
3487;"D-EP83";3;22
3488;"D-EP307";3;22
3489;"D-CAN5050";3;22
3490;"D-EP87";3;22
3491;"D-CAN725";3;22
3492;"D-CAN726";3;22
3493;"D-CAN7200";3;22
3494;"D-CANEX";3;22
3495;"D-CANPX";3;22
3496;"D-CANVX";3;22
3497;"D-CANWX";3;22
5340;"P-EP87";3;22
3498;"D-DEL1130";16;22
3499;"D-DEL1815";16;22
3500;"D-DEL2145";16;22
3501;"D-DEL2335";16;22
3502;"D-DEL3";16;22
3503;"CD-DEL3";16;22
3504;"D-DEL3110";16;22
3505;"D-DEL3130";16;22
3506;"D-DEL5330";16;22
3671;"S-DEL3-10";16;22
3672;"S-DEL3";16;22
3673;"S-DEL5";16;22
3674;"S-DEL5110";16;22
3507;"D-EPS1000";4;22
3508;"D-EPS1100";4;22
3509;"D-EPS2800";4;22
3510;"D-EPS3800";4;22
3511;"D-EPS900";4;22
3512;"CD-EPS1100";4;22
3513;"D-EPS6200";4;22
3470;"DR-EPS900";4;22
3686;"SR-EPS900";4;22
3637;"S-EPS1000-T";4;22
3638;"S-EPS900-T";4;22
3675;"S-EPS1100";4;22
3676;"S-EPS1100-10";4;22
3677;"S-EPS4000";4;22
3678;"S-EPS4100";4;22
3679;"S-EPS4200";4;22
5341;"P-EPS1000";4;22
5342;"P-EPS900";4;22
3514;"D-HP1200";5;22
3515;"D-HP2015";5;22
3516;"D-HP1500";5;22
3517;"D-HP2600";5;22
3518;"D-HP2100";5;22
3519;"D-HP2300";5;22
3520;"D-HP2420";5;22
3521;"D-HP3000";5;22
3522;"D-HP3500";5;22
3523;"D-HP3600";5;22
3524;"D-HP3700";5;22
3525;"D-HP4000";5;22
3526;"D-HP4100";5;22
3527;"D-HP4200";5;22
3528;"D-HP4500";5;22
3529;"D-HP4600";5;22
3530;"D-HP5000";5;22
3531;"D-HP5500";5;22
3532;"D-HP8100";5;22
3533;"D-HP1005";5;22
3534;"D-HP1215";5;22
3535;"D-HP4014";5;22
3536;"D-HP2020";5;22
3537;"D-HP1415";5;22
3538;"D-HP3800";5;22
3539;"D-HPE500";5;22
3540;"D-HP1025";5;22
3541;"D-HP1010";5;22
3542;"D-HP5200";5;22
3543;"D-HP2035";5;22
3544;"D-HP3005";5;22
3545;"D-HP3015";5;22
3546;"D-HPM401";5;22
6569;"D-HP200";5;22
6570;"D-HP300";5;22
6571;"D-HP3525";5;22
6572;"D-HP5225";5;22
6573;"D-HP4005";5;22
6574;"D-HP5525";5;22
5343;"P-HP1500";5;22
3547;"D-QMS2300";15;22
3548;"D-QMS24";15;22
3549;"D-QMS1300";15;22
3550;"D-QMS1480";15;22
3551;"D-QMS2200";15;22
3471;"DR-QMS2300";15;22
3472;"DR-QMS24";15;22
3687;"SR-QMS2300";15;22
3688;"SR-QMS24";15;22
3639;"S-QMS2200-T";15;22
3640;"S-QMS2300-T";15;22
3664;"S-QMS2400";15;22
3680;"S-QMS3100";15;22
3681;"S-QMS3300";15;22
5344;"P-QMS2200";15;22
5345;"P-QMS2300";15;22
5346;"P-QMS24";15;22
3552;"D-TK150";13;22
1874;"1511211000";13;22
3553;"D-LXE220";7;22
3554;"D-LXE350";7;22
3555;"D-LXE310";7;22
3556;"D-LXT640";7;22
3557;"D-LX560";7;22
6587;"D-LXT650";7;22
3665;"S-LX500";7;22
3666;"S-LX510";7;22
3558;"D-OKI2500";17;22
3559;"D-OKI9";17;22
3560;"D-OKI3";17;22
3561;"D-OKI5";17;22
3562;"D-OKI7";17;22
3563;"D-OKI290";17;22
3641;"S-OKI3-T";17;22
3642;"S-OKI5-T";17;22
3643;"S-OKI7-T";17;22
3644;"S-OKI9-T";17;22
3564;"D-PH822";18;22
3565;"D-RIC220";19;22
3566;"D-RIC231";19;22
3567;"D-RISP1100";19;22
3568;"D-SAG365";20;22
1870;"1511021013";12;22
3569;"D-SM620";12;22
3570;"D-SM770";12;22
3571;"D-SM1210";12;22
3572;"D-SM1610";12;22
3573;"D-SM1630";12;22
3574;"D-SM1640";12;22
3575;"D-SM1660";12;22
3576;"D-SM1710";12;22
3577;"D-SM1910";12;22
3578;"D-SM2150";12;22
3579;"D-SM2160";12;22
3580;"D-SM2250";12;22
3581;"D-SM2550";12;22
3582;"D-SM2850";12;22
3583;"D-SM3050";12;22
3584;"D-SM3310";12;22
3585;"D-SM3470";12;22
3586;"D-SM3560";12;22
3587;"D-SM4550";12;22
3588;"D-SM1635";12;22
3589;"D-SM4200";12;22
3590;"D-SM5115";12;22
3607;"EC-ML1640";12;22
6392;"D-SM600";12;22
6394;"D-SM610";12;22
3659;"W-SM300";12;22
5347;"P-SM500";12;22
5348;"P-SM510";12;22
5349;"P-SM600";12;22
1868;"1511011000";12;22
1869;"1511011001";12;22
6393;"P-SM610";12;22
6395;"P-SM620";12;22
6396;"P-SM770";12;22
3667;"S-TG80";23;22
3668;"S-TG8108";23;22
3645;"S-XT30-T";25;22
3591;"D-XP2135";9;22
3592;"D-XP3100";9;22
3593;"D-XP3140";9;22
3594;"D-XP3420";9;22
3595;"D-XP3428";9;22
3596;"D-XP3435";9;22
3597;"D-XP3500";9;22
3598;"D-XP3600";9;22
3599;"D-XP6120";9;22
3600;"D-XP6180";9;22
3601;"D-XP6280";9;22
3602;"D-XP7300";9;22
3603;"D-XP3210";9;22
3604;"D-XP3550";9;22
3646;"S-XP1235-T";9;22
3647;"S-XP2135-T";9;22
3648;"S-XP7300-T";9;22
3682;"S-XP6200";9;22
3683;"S-XP6250";9;22
3684;"S-XP6300";9;22
3685;"S-XP6350";9;22
5350;"P-XP6100";9;22
5351;"P-XP6120";9;22
8784;"B1110ENDPLT";"0.3";22
8785;"B1110FGR-10";"0.25";22
8787;"B1110SHPROT";"0.4";22
8808;"DRRC242-5";"3.25";22
8809;"DRSAM406";"17.15";22
8810;"DRSAM506-5";"2.45";22
8819;"SAM406SHPROT";"0.65";22
8824;"SAM504SLOCK";"0.2";22
8846;"SAM506SHPROT";"0.45";22
8833;"SAM506BLADE-10";"1.4";22
8843;"SAM506DEVRL-OS";"5.75";22
8786;"B1110HCAP";"1.5";22
8842;"SAM506DBLDOS-10";"2.1";22
8844;"SAM506HCAP";"1.2";22
8845;"SAM506SEAL";"0.45";22
