"id_product";"reference";"id_manufacturer";"id_category"
6929;"U27-2CHIP-Y10";5;20
6930;"U29CHIP-10";5;20
6990;"U32-2CHIP-C10";5;20
6991;"U32-2CHIP-MA10";5;20
6992;"U32-2CHIP-Y10";5;20
6993;"U32-2CHIP-K10";5;20
7006;"U27-2CHIP-C";5;20
7007;"U27-2CHIP-MA";5;20
7008;"U27-2CHIP-Y";5;20
7009;"U27-2CHIP-K";5;20
7023;"U15-2CHIP-C10";5;20
7024;"U15-2CHIP-Y10";5;20
7025;"U15-2CHIP-K10";5;20
7026;"U15-2CHIP-MA10";5;20
7360;"U26-2CHIP-K10";5;20
7361;"U26-2CHIP-C10";5;20
7362;"U26-2CHIP-MA10";5;20
7363;"U26-2CHIP-Y10";5;20
7394;"U15-2CHIP-C10";5;20
7395;"U15-2CHIP-MA10";5;20
7396;"U15-2CHIP-K10";5;20
7397;"U15-2CHIP-Y10";5;20
8231;"U37CHIP-K10";5;20
8232;"U37CHIP-C10";5;20
8233;"U37CHIP-MA10";5;20
8234;"U37CHIP-Y10";5;20
8238;"HP1025DUCHIP-10";5;20
8246;"U5-2CHIP-10";5;20
8540;"U4-2CHIP-K";5;20
8541;"U4-2CHIP-C";5;20
8542;"U4-2CHIP-MA";5;20
8543;"U4-2CHIP-Y";5;20
8575;"U16-2CHIP-10";5;20
8576;"HP712CHIP-LY10";5;20
8615;"U35-2CHIP-10";5;20
8616;"U36CHIP-10";5;20
8633;"C-INX2020-B";24;20
8634;"C-INX2020-C";24;20
8635;"C-INX2020-M";24;20
8636;"C-INX2020-Y";24;20
6782;"C-MB2002-DB";15;20
6783;"C-MB2002-DC";15;20
6784;"C-MB2002-DM";15;20
6785;"C-MB2002-DY";15;20
6786;"C-MB2203-DB";15;20
6787;"C-MB2203-DC";15;20
6788;"C-MB2203-DM";15;20
6789;"C-MB2203-DY";15;20
6799;"C-QMS1610";15;20
8209;"KM24CHIP-YUK10";15;20
8210;"KM24CHIP-MAUK10";15;20
8211;"KM24CHIP-CUK10";15;20
8212;"KM24CHIP-KUK10";15;20
8251;"M1380CHIP";15;20
8577;"KM4650CHIP-EU10";15;20
8637;"C-MB220-DB";15;20
8638;"C-MB220-DU";15;20
6712;"C-KY825-B";13;20
6713;"C-KY825-C";13;20
6714;"C-KY825-M";13;20
6715;"C-KY825-Y";13;20
6720;"C-KY865-B";13;20
6721;"C-KY865-C";13;20
6722;"C-KY865-M";13;20
6723;"C-KY865-Y";13;20
6728;"C-KY880-B";13;20
6729;"C-KY880-C";13;20
6730;"C-KY880-M";13;20
6731;"C-KY880-Y";13;20
6739;"C-TK1130";13;20
6741;"C-TK1140";13;20
6802;"C-TK1115";13;20
6803;"C-TK1120";13;20
6804;"C-TK1125";13;20
6805;"C-TK3100";13;20
6806;"C-TK3110";13;20
7245;"TK130CHIP-EU10";13;20
7246;"TK140CHIP-EU10";13;20
7247;"TK160CHIP-EU10";13;20
7248;"TK170CHIP-EU10";13;20
7249;"TK310CHIP-EU10";13;20
7250;"TK320CHIP-EU10";13;20
7251;"TK330CHIP-EU10";13;20
7252;"TK340CHIP-EU10";13;20
7253;"TK350CHIP-EU10";13;20
7254;"TK360CHIP-EU10";13;20
7255;"TK440CHIP-EU10";13;20
7256;"TK450CHIP-EU10";13;20
7257;"TK1115CHIP-EU10";13;20
7258;"TK1125CP-EU10";13;20
7259;"TK-1130CHIP-EU10";13;20
7260;"TK-1140CHIP-EU10";13;20
7261;"TK3100CHIP-EU10";13;20
7262;"TK3110CHIP-EU10";13;20
7263;"TK3130CHIP-EU10";13;20
7264;"TK540CP-KEU10";13;20
7265;"TK540CP-CEU10";13;20
7266;"TK540CP-MAEU10";13;20
7267;"TK540CP-YEU10";13;20
7268;"TK550CP-KEU10";13;20
7269;"TK550CP-CEU10";13;20
7270;"TK550CP-MAEU10";13;20
7271;"TK550CP-YEU10";13;20
7272;"TK560CP-KEU10";13;20
7273;"TK560CP-CEU10";13;20
7274;"TK560CP-MAEU10";13;20
7275;"TK560CP-YEU10";13;20
7276;"TK570CP-KEU10";13;20
7277;"TK570CP-CEU10";13;20
7278;"TK570CP-MAEU10";13;20
7279;"TK570CP-YEU10";13;20
7280;"TK580CP-KEU10";13;20
7281;"TK580CP-CEU10";13;20
7282;"TK580CP-MAEU10";13;20
7283;"TK580CP-YEU10";13;20
7284;"TK590CP-KEU10";13;20
7285;"TK590CP-CEU10";13;20
7286;"TK590CP-MAEU10";13;20
7287;"TK590CP-YEU10";13;20
7288;"TK825CP-KEU10";13;20
7289;"TK825CP-CEU10";13;20
7290;"TK825CP-MAEU10";13;20
7291;"TK825CP-YEU10";13;20
7292;"TK855CP-CEU10";13;20
7293;"TK855CP-KEU10";13;20
7294;"TK855CP-MAEU10";13;20
7295;"TK855CP-YEU10";13;20
7296;"TK865CP-KEU10";13;20
7297;"TK865CP-CEU10";13;20
7298;"TK865CP-MAEU10";13;20
7299;"TK865CP-YEU10";13;20
7300;"TK895CP-KEU10";13;20
7301;"TK895CP-CEU10";13;20
7302;"TK895CP-MAEU10";13;20
7303;"TK895CP-YEU10";13;20
7304;"TK8305CP-KEU10";13;20
7305;"TK8305CP-CEU10";13;20
7306;"TK8305CP-MAEU10";13;20
7307;"TK8305CP-YEU10";13;20
7308;"TK8315CP-KEU10";13;20
7309;"TK8315CP-CEU10";13;20
7310;"TK8315CP-MAEU10";13;20
7311;"TK8315CP-YEU10";13;20
7312;"TK8505CP-KEU10";13;20
7313;"TK8505CP-CEU10";13;20
7314;"TK8505CP-MAEU10";13;20
7315;"TK8505CP-YEU10";13;20
6687;"C-LXE460";7;20
6775;"C-LXX850";7;20
6776;"C-LXW850";7;20
6777;"C-LXX860";7;20
6897;"LE240CHIP-EU10";7;20
6898;"LE260CP-3KE10";7;20
7127;"C-LXX463-9";7;20
7355;"LX463CP-3K";7;20
7356;"LX463CP-9K";7;20
7357;"LX463CP-15K";7;20
8263;"LE340CHIP-EU";7;20
6589;"C-OKI401";17;20
6702;"C-OKI511-B";17;20
6704;"C-OKI2232-B";17;20
6705;"C-OKI2232-C";17;20
6706;"C-OKI2232-M";17;20
6707;"C-OKI2232-Y";17;20
6778;"C-OKIB930";17;20
6899;"OKI36CP-CEU10";17;20
6900;"OKI36CP-KEU10";17;20
6901;"OKI36CP-MAEU10";17;20
6902;"OKI36CP-YEU10";17;20
6903;"OKI5650CP-CEU10";17;20
6904;"OKI5650CP-KEU10";17;20
6905;"OKI5650CPMAEU10";17;20
6906;"OKI5650CP-YEU10";17;20
6907;"OKI5950CP-CEU10";17;20
6908;"OKI5950CP-KEU10";17;20
6909;"OKI5950CPMAEU10";17;20
6910;"OKI5950CP-YEU10";17;20
8205;"OKI330CP-KEU10";17;20
8206;"OKI330CP-CEU10";17;20
8207;"OKI330CP-MAEU10";17;20
8208;"OKI330CP-YEU10";17;20
8213;"OKI88CP-CEU10";17;20
8214;"OKI88CP-KEU10";17;20
8215;"OKI88CP-YEU10";17;20
8216;"OKI88CP-MAEU10";17;20
8239;"OKI98CP-KEU10";17;20
8240;"OKI98CP-CEU10";17;20
8241;"OKI98CP-MAEU10";17;20
8242;"OKI98CP-YEU10";17;20
8578;"OKI6500CP-10";17;20
8579;"OKI3530CP-KEU10";17;20
8580;"OKI3530CP-CEU10";17;20
8581;"OKI3530CP-YEU10";17;20
8582;"OKI3530CPMAEU10";17;20
8583;"OKI851CP-KEU10";17;20
8584;"OKI851CP-CEU10";17;20
8585;"OKI851CP-MAEU10";17;20
8586;"OKI851CP-YEU10";17;20
8617;"OKI63CHIP-HY10";17;20
8639;"C-OKI2032-B";17;20
8640;"C-OKI2032-C";17;20
8641;"C-OKI2032-M";17;20
8642;"C-OKI2032-Y";17;20
8643;"C-OKI710";17;20
7197;"C-OL226-B";8;20
7198;"C-OL226-C";8;20
7199;"C-OL226-M";8;20
7200;"C-OL226-Y";8;20
6911;"RC242CP-CEU10";19;20
6912;"RC242CP-KEU10";19;20
6913;"RC242CP-MAEU10";19;20
6914;"RC242CP-YEU10";19;20
7826;"C-RIC100";19;20
8660;"R4000CHIP-KEU";19;20
8661;"R4000CHIP-CEU";19;20
8662;"R4000CHIP-MAEU";19;20
8663;"R4000CHIP-YEU";19;20
6746;"C-SM4650";12;20
6763;"C-SM5510-D";12;20
6915;"SAM101CP-EU10";12;20
6916;"SAM1052CP-10";12;20
6917;"SAM209CHIP-SEE";12;20
6918;"SAM4072CP-C10";12;20
6919;"SAM4072CP-K10";12;20
6920;"SAM4072CP-MA10";12;20
6921;"SAM4072CP-Y10";12;20
7153;"SAM5835CP-EU10";12;20
7154;"SAM103CP-EU10";12;20
7155;"SAM103CP-LYEU10";12;20
7156;"SAM1042CP-10";12;20
7157;"SAM1082CP-10";12;20
7158;"SAM1092CP-10";12;20
7159;"SAM117CHIP-EU10";12;20
7160;"SAM2850CP-EU10";12;20
7161;"SAM3051CHIP-10";12;20
7162;"SAM1CHIP-10";12;20
7163;"SAM4200UCHIP-10";12;20
7164;"SAM4092CP-Y10";12;20
7165;"SAM4092CP-C10";12;20
7166;"SAM4092CP-K10";12;20
7167;"SAM4092CP-MA10";12;20
7232;"SAM205CP-EU10";12;20
7365;"SAM1630CHIP-10";12;20
7398;"SAM508CP-YEU10";12;20
7399;"SAM508CP-KEU10";12;20
7400;"SAM508CP-CEU10";12;20
7401;"SAM508CP-MAEU10";12;20
8587;"HS5X61-K-10";12;20
8588;"HS5X61-C-10";12;20
8589;"HS5X61-MA-10";12;20
8590;"HS5X61-Y-10";12;20
8591;"SAM111CP-EU10";12;20
8592;"SAM116CP-HYEU10";12;20
8644;"C-SM3325";12;20
8655;"SAM205CP-10";12;20
8704;"SAM406CP-CEU10";12;20
8705;"SAM406CP-MAEU10";12;20
8706;"SAM406CP-YEU10";12;20
8707;"SAM406CP-KEU10";12;20
6747;"C-UT4621-B";31;20
6748;"C-UT4621-C";31;20
6749;"C-UT4621-M";31;20
6750;"C-UT4621-Y";31;20
7128;"C-UT3726-B";31;20
7129;"C-UT3726-C";31;20
7130;"C-UT3726-M";31;20
7131;"C-UT3726-Y";31;20
7136;"C-UT3626-B";31;20
7137;"C-UT3626-C";31;20
7138;"C-UT3626-M";31;20
7139;"C-UT3626-Y";31;20
7144;"C-UT1725-B";31;20
7145;"C-UT1725-C";31;20
7146;"C-UT1725-M";31;20
7147;"C-UT1725-Y";31;20
7182;"C-UT3128";31;20
7189;"C-UT3721-B";31;20
7190;"C-UT3721-C";31;20
7191;"C-UT3721-M";31;20
7192;"C-UT3721-Y";31;20
7206;"C-UT3135";31;20
6743;"C-XPM20";9;20
6779;"C-XP7665-DB";9;20
6780;"C-XP7665-D";9;20
6781;"C-XP35-D";9;20
6801;"C-XP4150-D";9;20
6931;"X6180CHIP-C10";9;20
6932;"X6180CHIP-K10";9;20
6933;"X6180CHIP-MA10";9;20
6934;"X6180CHIP-Y10";9;20
8520;"X6125CHIP-C10";9;20
8521;"X6125CHIP-K10";9;20
8522;"X6125CHIP-MA10";9;20
8523;"X6125CHIP-Y10";9;20
8699;"X3220CHIP2";9;20
2603;"C-MB550-DB";21;20
2604;"C-MB550-DC";21;20
2605;"C-MB550-DM";21;20
2606;"C-MB550-DY";21;20
2607;"C-MB20-DC";21;20
2608;"C-MB20-DB";21;20
2609;"C-MB20-DM";21;20
2610;"C-MB20-DY";21;20
2611;"C-MB35-DB";21;20
2612;"C-MB35-DY";21;20
2613;"C-MB35-DC";21;20
2614;"C-MB35-DM";21;20
2615;"C-MB250-B";21;20
2616;"C-MB250-C";21;20
2617;"C-MB250-M";21;20
2618;"C-MB250-Y";21;20
2619;"C-MB350-DB";21;20
2620;"C-MB350-DC";21;20
2621;"C-MB350-DM";21;20
2622;"C-MB350-DY";21;20
2623;"C-MB351-DB";21;20
2624;"C-MB552-DB";21;20
2625;"C-MB552-DC";21;20
2626;"C-MB552-DM";21;20
2627;"C-MB552-DY";21;20
2737;"C-MB20-B";21;20
2738;"C-MB20-C";21;20
2739;"C-MB20-M";21;20
2740;"C-MB20-Y";21;20
2741;"C-MB25-B";21;20
2742;"C-MB25-C";21;20
2743;"C-MB25-M";21;20
2744;"C-MB25-Y";21;20
2745;"C-MB250-KB";21;20
2746;"C-MB250-KC";21;20
2747;"C-MB250-KM";21;20
2748;"C-MB250-KY";21;20
2749;"C-MB35-B";21;20
2750;"C-MB35-C";21;20
2751;"C-MB35-M";21;20
2752;"C-MB35-Y";21;20
2753;"C-MB550-KB";21;20
2754;"C-MB550-KC";21;20
2755;"C-MB550-KM";21;20
2756;"C-MB550-KY";21;20
2757;"C-B4200-C";2;20
2758;"C-B4200-M";2;20
2759;"C-B4200-Y";2;20
2760;"C-BR8050";2;20
6363;"C-B4200-B";2;20
3649;"S-FUSEP";2;20
2518;"C-EP307-B10";3;20
2519;"C-EP307-C10";3;20
2520;"C-EP307-M10";3;20
2521;"C-EP307-Y10";3;20
2628;"C-EP82-D";3;20
2629;"C-EP83-D";3;20
2630;"C-EP87-D";3;20
2761;"C-EP85-M";3;20
2762;"C-EP85-Y";3;20
2763;"C-EP85-C";3;20
2764;"C-EP85-B";3;20
2765;"C-SM510U-M";3;20
2766;"C-SM510U-K";3;20
2767;"C-SM510U-C";3;20
2768;"C-SM510U-Y";3;20
2769;"C-CAN728";3;20
2770;"C-CAN5300-B";3;20
2771;"C-CAN5300-C";3;20
2772;"C-CAN5300-M";3;20
2773;"C-CAN5300-Y";3;20
2774;"C-CAN5400-B";3;20
2775;"C-CAN5400-C";3;20
2776;"C-CAN5400-M";3;20
2777;"C-CAN5400-Y";3;20
2778;"C-EP86-M";3;20
2779;"C-EP86-B";3;20
2780;"C-EP86-C";3;20
2781;"C-EP86-Y";3;20
2782;"C-CAN712";3;20
2783;"C-CAN713";3;20
2784;"C-EP307-C";3;20
2785;"C-EP307-B";3;20
2786;"C-EP307-M";3;20
2787;"C-EP307-Y";3;20
2788;"C-CAN5050-B";3;20
2789;"C-CAN5050-C";3;20
2790;"C-CAN5050-M";3;20
2791;"C-CAN5050-Y";3;20
2792;"C-EP87-B";3;20
2793;"C-EP87-C";3;20
2794;"C-EP87-M";3;20
2795;"C-EP87-Y";3;20
2796;"C-CAN725";3;20
2797;"C-CAN726";3;20
2798;"C-CAN719";3;20
2799;"C-CAN719-H";3;20
2800;"C-CAN7200-B";3;20
2801;"C-CAN7200-C";3;20
2802;"C-CAN7200-M";3;20
2803;"C-CAN7200-Y";3;20
2631;"C-DEL3-D";16;20
2804;"C-DEL1130";16;20
2805;"C-DEL1235-B";16;20
2806;"C-DEL1235-C";16;20
2807;"C-DEL1235-M";16;20
2808;"C-DEL1235-Y";16;20
2809;"C-DEL1250-B";16;20
2810;"C-DEL1250-C";16;20
2811;"C-DEL1250-M";16;20
2812;"C-DEL1250-Y";16;20
2813;"C-DEL1320-B";16;20
2814;"C-DEL1320-C";16;20
2815;"C-DEL1320-M";16;20
2816;"C-DEL1320-Y";16;20
2817;"C-DEL1600";16;20
2818;"C-DEL1720-H";16;20
2819;"C-DEL1815-H";16;20
2820;"C-DEL2135-B";16;20
2821;"C-DEL2135-C";16;20
2822;"C-DEL2135-M";16;20
2823;"C-DEL2135-Y";16;20
2824;"C-DEL2145-B";16;20
2825;"C-DEL2145-C";16;20
2826;"C-DEL2145-M";16;20
2827;"C-DEL2145-Y";16;20
2828;"C-DEL2155-B";16;20
2829;"C-DEL2155-C";16;20
2830;"C-DEL2155-M";16;20
2831;"C-DEL2155-Y";16;20
2832;"C-DEL2330";16;20
2833;"C-DEL2330-L";16;20
2834;"C-DEL2335";16;20
2835;"C-DEL3-U2";16;20
2836;"C-DEL3-U4";16;20
2837;"C-DEL3110-B";16;20
2838;"C-DEL3110-C";16;20
2839;"C-DEL3110-M";16;20
2840;"C-DEL3110-Y";16;20
2841;"C-DEL3130-B";16;20
2842;"C-DEL3130-C";16;20
2843;"C-DEL3130-M";16;20
2844;"C-DEL3130-Y";16;20
2845;"C-DEL5-C";16;20
2846;"C-DEL5-M";16;20
2847;"C-DEL5-Y";16;20
2848;"C-DEL5110-C";16;20
2849;"C-DEL5110-M";16;20
2850;"C-DEL5110-Y";16;20
2851;"C-DEL5330";16;20
6365;"C-DEL5-B";16;20
6367;"C-DEL5110-B";16;20
6560;"C-DEL7330-D";16;20
8737;"D1130CHIP-EU";16;20
2632;"C-DV353-DB";22;20
2633;"C-DV353-DC";22;20
2634;"C-DV353-DM";22;20
2635;"C-DV353-DY";22;20
2636;"C-DV451-DB";22;20
2637;"C-DV451-DC";22;20
2638;"C-DV451-DM";22;20
2639;"C-DV451-DY";22;20
2640;"C-DV452-DB";22;20
2641;"C-DV452-DC";22;20
2642;"C-DV452-DM";22;20
2643;"C-DV452-DY";22;20
2644;"C-DV250-DB";22;20
2645;"C-DV250-DC";22;20
2646;"C-DV250-DM";22;20
2647;"C-DV250-DY";22;20
2558;"C-EPS11-U10";4;20
2648;"C-EPS3900-DB";4;20
2649;"C-EPS3900-DC";4;20
2650;"C-EPS3900-DM";4;20
2651;"C-EPS3900-DY";4;20
2652;"C-EPS1100-D";4;20
2653;"C-EPS8500-D";4;20
2654;"C-EPS8600-D";4;20
2655;"C-EPS9200-DY";4;20
2656;"C-EPS9200-DM";4;20
2657;"C-EPS9200-DC";4;20
2658;"C-EPS9200-DB";4;20
2659;"C-EPS8000-D";4;20
2852;"C-EPS1100-U";4;20
2853;"C-EPS1600-B";4;20
2854;"C-EPS1600-C";4;20
2855;"C-EPS1600-M";4;20
2856;"C-EPS1600-Y";4;20
2857;"C-EPS1700-B";4;20
2858;"C-EPS1700-C";4;20
2859;"C-EPS1700-M";4;20
2860;"C-EPS1700-Y";4;20
2861;"C-EPS2600-B";4;20
2862;"C-EPS2600-C";4;20
2863;"C-EPS2600-M";4;20
2864;"C-EPS2600-Y";4;20
2865;"C-EPS3000-C";4;20
2866;"C-EPS3000-M";4;20
2867;"C-EPS3000-Y";4;20
2868;"C-EPS3900-B";4;20
2869;"C-EPS3900-C";4;20
2870;"C-EPS3900-M";4;20
2871;"C-EPS3900-Y";4;20
2872;"C-EPS4100-B";4;20
2873;"C-EPS4100-C";4;20
2874;"C-EPS4100-M";4;20
2875;"C-EPS4100-Y";4;20
2876;"C-EPS4200-B";4;20
2877;"C-EPS4200-C";4;20
2878;"C-EPS4200-M";4;20
2879;"C-EPS4200-Y";4;20
2880;"C-EPS9200-TB";4;20
2881;"C-EPS9200-TC";4;20
2882;"C-EPS9200-TM";4;20
2883;"C-EPS9200-TY";4;20
2884;"C-EPSCX21-U";4;20
2885;"C-EPM1400";4;20
2886;"C-EPS2800-B";4;20
2887;"C-EPS2800-C";4;20
2888;"C-EPS2800-M";4;20
2889;"C-EPS2800-Y";4;20
2890;"C-EPS2900-B";4;20
2891;"C-EPS2900-C";4;20
2892;"C-EPS2900-M";4;20
2893;"C-EPS2900-Y";4;20
2894;"C-EPS3800-B";4;20
2895;"C-EPS3800-C";4;20
2896;"C-EPS3800-M";4;20
2897;"C-EPS3800-Y";4;20
2898;"C-EPS6200-H";4;20
2899;"C-EPS6200-L";4;20
2900;"C-EPSN3000";4;20
2901;"C-EPS1200";4;20
2902;"C-EPM2000";4;20
2903;"C-EPM2300";4;20
8696;"C-EPM1400";4;20
3608;"S-EPS1000-H";4;20
3618;"S-EPS1000-D";4;20
3619;"S-EPS900-D";4;20
2517;"C-HP1500-D10";5;20
2522;"C-HP2600-B10";5;20
2523;"C-HP2600-C10";5;20
2524;"C-HP2600-M10";5;20
2525;"C-HP2600-Y10";5;20
2526;"C-HP3500-B10";5;20
2527;"C-HP3500-C10";5;20
2528;"C-HP3500-M10";5;20
2529;"C-HP3500-Y10";5;20
2530;"C-HP3800-B10";5;20
2531;"C-HP3800-C10";5;20
2532;"C-HP3800-M10";5;20
2533;"C-HP3800-Y10";5;20
2534;"C-HP3600-B10";5;20
2535;"C-HP3600-C10";5;20
2536;"C-HP3600-M10";5;20
2537;"C-HP3600-Y10";5;20
2538;"C-HP3700-B10";5;20
2539;"C-HP3700-C10";5;20
2540;"C-HP3700-M10";5;20
2541;"C-HP3700-Y10";5;20
2542;"C-HP4600-B10";5;20
2543;"C-HP4600-C10";5;20
2544;"C-HP4600-M10";5;20
2545;"C-HP4600-Y10";5;20
2546;"C-HP5500-B10";5;20
2547;"C-HP5500-C10";5;20
2548;"C-HP5500-M10";5;20
2549;"C-HP5500-Y10";5;20
2660;"C-HP1500-D";5;20
2661;"C-HP4500-D";5;20
2662;"C-HP8500-D";5;20
2663;"C-HP6015-DB";5;20
2664;"C-HP6015-DC";5;20
2665;"C-HP6015-DM";5;20
2666;"C-HP6015-DY";5;20
2667;"C-HP1025-D";5;20
2904;"C-HP1500-B";5;20
2905;"C-HP1500-C";5;20
2906;"C-HP1500-M";5;20
2907;"C-HP1500-Y";5;20
2908;"C-HP2600-B";5;20
2909;"C-HP2600-Y";5;20
2910;"C-HP2600-C";5;20
2911;"C-HP2600-M";5;20
2912;"C-HP3000-B";5;20
2913;"C-HP3000-C";5;20
2914;"C-HP3000-M";5;20
2915;"C-HP3000-Y";5;20
2916;"C-HP3500-B";5;20
2917;"C-HP3500-C";5;20
2918;"C-HP3500-M";5;20
2919;"C-HP3500-Y";5;20
2920;"C-HP3800-B";5;20
2921;"C-HP3800-C";5;20
2922;"C-HP3800-M";5;20
2923;"C-HP3800-Y";5;20
2924;"C-HP3600-B";5;20
2925;"C-HP3600-C";5;20
2926;"C-HP3600-M";5;20
2927;"C-HP3600-Y";5;20
2928;"C-HP3700-B";5;20
2929;"C-HP3700-C";5;20
2930;"C-HP3700-M";5;20
2931;"C-HP3700-Y";5;20
2932;"C-HP4600-B";5;20
2933;"C-HP4600-C";5;20
2934;"C-HP4600-M";5;20
2935;"C-HP4600-Y";5;20
2936;"C-HP4700-B";5;20
2937;"C-HP4700-C";5;20
2938;"C-HP4700-M";5;20
2939;"C-HP4700-Y";5;20
2940;"C-HP4730-B";5;20
2941;"C-HP4730-C";5;20
2942;"C-HP4730-M";5;20
2943;"C-HP4730-Y";5;20
2944;"C-HP9500-C";5;20
2945;"C-HP9500-M";5;20
2946;"C-HP9500-Y";5;20
2947;"C-HPMONO3";5;20
2948;"C-HP1415-C";5;20
2949;"C-HP1415-B";5;20
2950;"C-HP1415-Y";5;20
2951;"C-HP1415-M";5;20
2952;"C-HP300-C";5;20
2953;"C-HP300-AB";5;20
2954;"C-HP300-XB";5;20
2955;"C-HP300-Y";5;20
2956;"C-HP300-M";5;20
2957;"C-HP5525-B";5;20
2958;"C-HP5525-C";5;20
2959;"C-HP5525-M";5;20
2960;"C-HP5525-Y";5;20
2961;"C-HP5500-B";5;20
2962;"C-HP5500-C";5;20
2963;"C-HP5500-M";5;20
2964;"C-HP5500-Y";5;20
2965;"C-HP5225-B";5;20
2966;"C-HP5225-C";5;20
2967;"C-HP5225-M";5;20
2968;"C-HP5225-Y";5;20
2969;"C-HP200-B";5;20
2970;"C-HP200-C";5;20
2971;"C-HP200-M";5;20
2972;"C-HP200-Y";5;20
2973;"C-HP2020-B";5;20
2974;"C-HP2020-C";5;20
2975;"C-HP2020-M";5;20
2976;"C-HP2020-Y";5;20
2977;"C-HP3525A-B";5;20
2978;"C-HP3525X-B";5;20
2979;"C-HP3525-C";5;20
2980;"C-HP3525-M";5;20
2981;"C-HP3525-Y";5;20
2982;"C-HP4025-B";5;20
2983;"C-HP4025-C";5;20
2984;"C-HP4025-M";5;20
2985;"C-HP4025-Y";5;20
2986;"C-HP6015-KB";5;20
2987;"C-HP6015-KC";5;20
2988;"C-HP6015-KM";5;20
2989;"C-HP6015-KY";5;20
2990;"C-HPE500-AB";5;20
2991;"C-HPE500-XB";5;20
2992;"C-HPE500-C";5;20
2993;"C-HPE500-M";5;20
2994;"C-HPE500-Y";5;20
2995;"C-HP4100";5;20
2996;"C-HP5200";5;20
2997;"C-HP1215-B";5;20
2998;"C-HP1215-C";5;20
2999;"C-HP1215-Y";5;20
3000;"C-HP1215-M";5;20
3001;"C-HP1566";5;20
3002;"C-HP1102";5;20
3003;"C-HPP2035";5;20
3004;"C-HPP2055";5;20
3005;"C-HP4005-B";5;20
3006;"C-HP4005-C";5;20
3007;"C-HP4005-M";5;20
3008;"C-HP4005-Y";5;20
3009;"C-HP1025-C";5;20
3010;"C-HP1025-B";5;20
3011;"C-HP1025-Y";5;20
3012;"C-HP1025-M";5;20
3013;"C-HP5025";5;20
3014;"C-HPP3015-L";5;20
3015;"C-HPP3015-H";5;20
3016;"C-HP4014A";5;20
3017;"C-HP4014X";5;20
3018;"C-HP4555A";5;20
3019;"C-HP4555X";5;20
3020;"C-HPMONOH";5;20
3021;"C-HPMONOL";5;20
3022;"C-HP2015-L";5;20
3023;"C-HP2015-H";5;20
3024;"C-HPP3005-L";5;20
3025;"C-HPP3005-H";5;20
3026;"C-HPM401-A";5;20
3027;"C-HPM401-X";5;20
